PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;CURRENT_CATALOG_NAME;NORMALIZED_DIRECTION;CATALOG_MATCH_STATUS;GOODS_PRESENT;SECTION_NAME;PARENT_SECTION;COST_PRICE;COEFFICIENT;OFFER_ROWS;OFFER_DEALS;OFFER_QTY_LADDER;ORDER_ROWS;ORDER_DEALS;TOTAL_ORDER_QTY;CURRENT_BASE_PRICE;ORDER_PRICE_P25;ORDER_PRICE_P50;ORDER_PRICE_P75;ORDER_QTY_P25;ORDER_QTY_P50;ORDER_QTY_P75;PRICE_RATIO_P25;PRICE_RATIO_P50;PRICE_RATIO_P75;PRICE_RATIO_MIN;PRICE_RATIO_MAX;PRICE_RATIO_RANGE;PRICE_MODE;CONFIDENCE_TIER;MANUAL_REVIEW_REASON
7840;7840;НЕВИЯ А3 бум. 160 гр. 1 шт Печатная;НЕВИЯ А3 бум. 160 гр. 1 шт Печатная;Печатная;catalog;Y;Бумага;А3;10.51;0.04;6;6;100|300|500;23;23;975;15.68;11.76;15.68;15.68;8.5;20;43;0.75;1;1;0.5867;1.3329;0.7462;manual;low;high_price_variance
7970;7970;Баннер печать ширка литой 5-10 кв.м;Баннер печать ширка литой 5-10 кв.м;Сольвент;catalog;Y;Печать;Баннер;300;0.07;3;3;4|5|6;23;23;152.31;570;418;476;588;5.55;6;8.083;0.7333;0.8351;1.0316;0.528;1.2281;0.7001;manual;low;high_price_variance
8062;8062;Баннер на рейке монтаж 1-5 кв.м Цех;Баннер на рейке монтаж 1-5 кв.м Цех;Цех;catalog;Y;Монтаж;Баннер;280;0.09;0;0;;23;22;64.63;560;280;336;360;1.9;2.25;3.9;0.5;0.6;0.6429;0.2679;1.6071;1.3392;manual;low;high_price_variance
8602;8602;Оракал 641 белая/прозрачная 10-25 кв.м;Оракал 641 белая/прозрачная 10-25 кв.м;Цех;catalog;Y;Оракал 641 белая/прозрачная;Пленки;300;0.05;0;0;;23;12;151.97;450;364;391;432;2.25;5;11.9;0.8089;0.8689;0.96;0.6533;1.1667;0.5134;manual;low;high_price_variance
10116;10116;Махачкала Акушинского 310 Строймаркет Устар Сторона А2 42.96827, 47.40295;Махачкала Акушинского 310 Строймаркет Устар Сторона А2 42.96827, 47.40295;РИК;catalog;Y;Щит;Махачкала;14300;0.2;0;0;;22;22;24.76;22000;16500;22000;22000;1;1;1.3334;0.75;1;1;0.75;1.05;0.3;guided;medium;requires_context_lookup
10578;10578;Демонтаж вывески сложный 3-10 кв.м Цех;Демонтаж вывески сложный 3-10 кв.м Цех;Цех;catalog;Y;Демонтаж;Буквы;650;0.07;0;0;;22;21;136.4;1300;570;650;690;4.15;5;6.375;0.4385;0.5;0.5308;0.3692;0.9;0.5308;manual;low;high_price_variance
10666;10666;Галерейная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех;Галерейная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех;Цех;catalog;Y;Холст;Типография;462;0.09;10;10;1|3|4;22;18;33.15;924;616;616;616;1;1;1;0.6667;0.6667;0.6667;0.5;1;0.5;guided;medium;requires_context_lookup
10842;10842;Автоматическая контурная прорезка любой формы на листе 30х45 до 1 мп Печатная;Автоматическая контурная прорезка любой формы на листе 30х45 до 1 мп Печатная;Печатная;catalog;Y;Автоматическая резка;Стикеры;8.5;0.13;0;0;;22;22;178.72;50;28;42.3;50;1.275;5.15;9.5;0.56;0.846;1;0.56;1.05;0.49;guided;medium;requires_context_lookup
11362;11362;Выезд на замеры простой Цех;Выезд на замеры простой Цех;Цех;catalog;Y;Выезды;;500;0.05;0;0;;22;22;23.93;1000;500;500;500;1;1;1;0.5;0.5;0.5;0.5;1.05;0.55;manual;low;high_price_variance
12366;12366;Макет титульной вывески Простая 1 оригинал-макет;Макет титульной вывески Простая 1 оригинал-макет;Дизайн;catalog;Y;Титульные вывески;Вывески;1000;0.06;4;4;1;22;21;24.3;2000;1000;1000;1000;1;1;1;0.5;0.5;0.5;0.2;1;0.8;manual;low;high_price_variance
12828;12828;Хайкот А5 бум. 270 гр. 1 шт Печатная;Хайкот А5 бум. 270 гр. 1 шт Печатная;Печатная;catalog;Y;Бумага;А5;1.72;0.04;0;0;;22;22;1859;2.56;2.56;2.57;2.6895;12;50;100;1;1.0039;1.0506;0.6914;1.6289;0.9375;manual;low;high_price_variance
16912;16912;Махачкала Насрутдинова 62 Арт спорт Сторона А 42.95136, 47.56405;Махачкала Насрутдинова 62 Арт спорт Сторона А 42.95136, 47.56405;РИК;catalog;Y;Щит;Махачкала;11000;0.2;0;0;;22;22;22.13;22000;18000;18000;18000;1;1;1;0.8182;0.8182;0.8182;0.8182;1;0.1818;guided;medium;requires_context_lookup
18088;18088;Каспийск Ленина 6 Типография Сторона А 42.88519, 47.64496;Каспийск Ленина 6 Типография Сторона А 42.88519, 47.64496;РИК;catalog;Y;Щит;Каспийск;15000;0.2;0;0;;22;22;20.89;22000;17600;22000;22000;1;1;1;0.8;1;1;0.5909;1.05;0.4591;guided;medium;requires_context_lookup
20116;20116;Избербаш Буйнакского 20 Ресторан Сафия Сторона А 42.55393, 47.88103;Избербаш Буйнакского 20 Ресторан Сафия Сторона А 42.55393, 47.88103;РИК;catalog;Y;Щит;Избербаш;7000;;0;0;;22;22;23.52;11000;8000;8000;15950;0.5909;1.375;1.375;0.7273;0.7273;1.45;0.7273;1.6;0.8727;manual;low;high_price_variance
20886;20886;Хайкот А5 бум. 300 гр. 1 шт Печатная;Хайкот А5 бум. 300 гр. 1 шт Печатная;Печатная;catalog;Y;Бумага;А5;1.82;0.04;0;0;;22;21;1392;2.72;2.72;2.72;2.72;2;8;23;1;1;1;0.9301;1.0441;0.114;guided;medium;requires_context_lookup
21904;21904;Махачкала Гайдара Гаджиева 11Е Поворот на призывной пункт Сторона Б 42.98403, 47.47548;Махачкала Гайдара Гаджиева 11Е Поворот на призывной пункт Сторона Б 42.98403, 47.47548;РИК;catalog;Y;Брандмауэр;Махачкала;25000;;0;0;;22;22;20.41;35000;39000;39000;39000;0.8975;1;1;1.1143;1.1143;1.1143;1;1.1143;0.1143;guided;medium;requires_context_lookup
21908;21908;Махачкала Исмаилова 47 второй Буран Сторона А 42.97063, 47.48157;Махачкала Исмаилова 47 второй Буран Сторона А 42.97063, 47.48157;РИК;catalog;Y;Брандмауэр;Махачкала;25000;;0;0;;22;22;21.94;40000;39000;39000;40000;1;1;1;0.975;0.975;1;0.975;1;0.025;guided;medium;requires_context_lookup
4308;4308;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;Печатная;catalog;Y;Печать;А3;27.69;0.04;41;41;63|80|100|120|180|200;22;22;1579;84.86;63.1375;84.86;84.86;41.25;66;97.5;0.744;1;1;0.4499;1.2722;0.8223;manual;low;high_price_variance
4320;4320;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;Печатная;catalog;Y;Печать;А3;22.28;0.01;16;16;600|800|1000|1200|2000;22;21;8795;53.04;53.04;53.04;63.6825;20;35;727.5;1;1;1.2006;0.4248;1.3052;0.8804;manual;low;high_price_variance
4538;4538;А4 Ламинация глянцевая 25мкр 2-8 шт Печатная;А4 Ламинация глянцевая 25мкр 2-8 шт Печатная;Печатная;catalog;Y;Ламинация;А4;12.66;0.11;0;0;;22;22;92;55.07;46.88;50.005;55.07;2;4;5.75;0.8513;0.908;1;0.7173;1.0895;0.3722;guided;medium;requires_context_lookup
4800;4800;НЕВИЯ А5 бум. 200 гр. 1 шт Печатная;НЕВИЯ А5 бум. 200 гр. 1 шт Печатная;Печатная;catalog;Y;Бумага;А5;2.41;0.04;10;10;100|300|500|1000|2000;22;21;2364;3.6;3.8525;4.635;4.9;8.75;30;100;1.0701;1.2875;1.3611;0.8611;1.7833;0.9222;manual;low;high_price_variance
6184;6184;Брошюровка на пласт пружину 1-5 экз. 28 - 32 мм Печатная;Брошюровка на пласт пружину 1-5 экз. 28 - 32 мм Печатная;Печатная;catalog;Y;Брошюры;Типография;221.4;0.11;0;0;;22;21;34;420;268.8;268.8;288;1;1;2;0.64;0.64;0.6857;0.5486;1;0.4514;guided;medium;requires_context_lookup
6194;6194;Холодная ламинация 1-5 экз. А4 Печатная;Холодная ламинация 1-5 экз. А4 Печатная;Печатная;catalog;Y;Брошюры;Типография;10.45;0.11;0;0;;22;22;83;14.4;14.4;14.4;14.4;2;3;4;1;1;1;0.909;1.0556;0.1466;guided;medium;requires_context_lookup
6506;6506;Оклейка рельефной поверхности пленкой 1-3 кв.м Цех;Оклейка рельефной поверхности пленкой 1-3 кв.м Цех;Цех;catalog;Y;Оклейка;Самоклейка;735;0.09;3;3;1.4|3;22;21;55.15;1470;728;1092;1092;1.85;2.4;3;0.4952;0.7429;0.7429;0.4457;0.7429;0.2972;guided;medium;requires_context_lookup
6960;6960;Табличка аппликация 0,16-0,25 кв.м 1-3 шт Цех;Табличка аппликация 0,16-0,25 кв.м 1-3 шт Цех;Цех;catalog;Y;Аппликация;Таблички;2686.88;0.11;8;8;0.24|0.72;22;21;31545.17;5373.75;0.4325;4413.75;5214.4725;0.24;0.3745;2300;0.0001;0.8214;0.9703;0.0001;1.0475;1.0474;manual;low;high_price_variance
7490;7490;Оклейка бочины букв пленкой простые 51-100 мп Цех;Оклейка бочины букв пленкой простые 51-100 мп Цех;Цех;catalog;Y;Оклейка;Буквы;192;0.05;0;0;;22;15;627.2;408;257.35;325.2;363.425;10.4;16.5;30.5;0.6308;0.7971;0.8907;0.5197;1.0265;0.5068;manual;low;high_price_variance
7536;7536;Монтаж буквы простой на выезде 11-50 мп Цех;Монтаж буквы простой на выезде 11-50 мп Цех;Цех;catalog;Y;Монтаж;Буквы;312;0.07;0;0;;22;19;254.2;624;427;468;498;5.55;12.5;15.925;0.6843;0.75;0.7981;0.6154;1;0.3846;guided;medium;requires_context_lookup
7960;7960;Баннер печать стандарт 440гр 10-20 кв.м;Баннер печать стандарт 440гр 10-20 кв.м;Сольвент;catalog;Y;Печать;Баннер;280;0.05;1;1;15;22;22;263.22;420;330;333;391;10.35;11.8;14.675;0.7857;0.7929;0.931;0.4917;1.05;0.5583;manual;low;high_price_variance
7964;7964;Баннер печать стандарт 440гр более 50 кв.м;Баннер печать стандарт 440гр более 50 кв.м;Сольвент;catalog;Y;Печать;Баннер;280;0.03;1;1;60;22;20;538.37;364;299;299;377.65;11;15.75;23.5;0.8214;0.8214;1.0375;0.7857;1.467;0.6813;manual;low;high_price_variance
8100;8100;Баннер на рейке демонтаж  5-10 кв.м Цех;Баннер на рейке демонтаж  5-10 кв.м Цех;Цех;catalog;Y;Монтаж;Баннер;156;0.07;0;0;;22;22;188.1;312;230;260;312;6.175;7.4;8.48;0.7371;0.8333;1;0.5385;1;0.4615;guided;medium;requires_context_lookup
8456;8456;Акрил3 молочный 2-3 кв.м;Акрил3 молочный 2-3 кв.м;Цех;catalog;Y;Акрил молочный 3;Листовые;2415;0.07;23;23;1.19|2|2.03|2.06|2.1|2.14|2.2|2.25;22;17;46.3;3864;3086.67;3186.665;3598.33;0.975;2;2.675;0.7989;0.8248;0.9312;0.7286;1.1905;0.4619;guided;medium;requires_context_lookup
manual:спецтехника;0;спецтехника;спецтехника;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;22;22;75.08;;1500;1850;2000;1;2;5.6353;;;;;;;manual;low;manual_or_missing_catalog
10080;10080;Махачкала Акушинского 24 Мечта Сторона А1 42.98151, 47.4625;Махачкала Акушинского 24 Мечта Сторона А1 42.98151, 47.4625;РИК;catalog;Y;Щит;Махачкала;15000;0.2;0;0;;21;21;24.31;22000;15000;22000;22000;1;1;1.4667;0.6818;1;1;0.6818;1.05;0.3682;guided;medium;requires_context_lookup
10082;10082;Махачкала Акушинского 24 Мечта Сторона А2 42.98151, 47.4625;Махачкала Акушинского 24 Мечта Сторона А2 42.98151, 47.4625;РИК;catalog;Y;Щит;Махачкала;15000;0.2;0;0;;21;21;23.73;22000;15000;22000;22000;1;1;1.4667;0.6818;1;1;0.6818;1.05;0.3682;guided;medium;requires_context_lookup
10716;10716;Доработка мокапа текстурирование простое 1 объект;Доработка мокапа текстурирование простое 1 объект;Дизайн;catalog;Y;Мокапы;Дизайн;500;0.06;0;0;;21;18;106;1000;400;400;500;2;4;7;0.4;0.4;0.5;0.4;0.59;0.19;guided;medium;requires_context_lookup
11568;11568;Макет этикетки Средней сложности 1 оригинал-макет;Макет этикетки Средней сложности 1 оригинал-макет;Дизайн;catalog;Y;Этикетка;Дизайн;2000;0.06;1;1;1;21;21;35.15;4000;2000;3000;3000;1;1;2;0.5;0.75;0.75;0.5;1;0.5;guided;medium;requires_context_lookup
13790;13790;Резка винила ручная 60-100 мп Цех;Резка винила ручная 60-100 мп Цех;Цех;catalog;Y;Резка;Пленки;5.5;0.04;0;0;;21;21;2438;11;11;11;11;69;80;90;1;1;1;0.9091;1.1818;0.2727;guided;medium;requires_context_lookup
15600;15600;Скроллерная бум. 1,19х1,8 демонтаж 2,2 кв.м Цех;Скроллерная бум. 1,19х1,8 демонтаж 2,2 кв.м Цех;Цех;catalog;Y;Скроллер;;300;0.1;0;0;;21;21;50.21;780;520;600;780;2;2;2.116;0.6667;0.7692;1;0.6667;1;0.3333;guided;medium;requires_context_lookup
15780;15780;Махачкала Гагарина 58 Парк Сторона Б 42.95702, 47.50179;Махачкала Гагарина 58 Парк Сторона Б 42.95702, 47.50179;РИК;catalog;Y;Щит;Махачкала;14300;0.2;0;0;;21;21;20.24;16000;16000;16000;18000;0.8889;1;1;1;1;1.125;1;1.125;0.125;guided;medium;requires_context_lookup
16272;16272;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона А1 42.97436, 47.48423;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона А1 42.97436, 47.48423;РИК;catalog;Y;Пиллон;Махачкала;1470;0.2;0;0;;21;21;18.67;3333;3333;3333;5000;0.6666;1;1;1;1;1.5002;1;1.5002;0.5002;manual;low;high_price_variance
16274;16274;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона А2 42.97436, 47.48423;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона А2 42.97436, 47.48423;РИК;catalog;Y;Пиллон;Махачкала;1470;0.2;0;0;;21;21;18.67;3333;3333;3333;5000;0.6666;1;1;1;1;1.5002;1;1.5002;0.5002;manual;low;high_price_variance
16276;16276;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона Б 42.97436, 47.48423;Махачкала Имама Шамиля 40 первый Цветочный рынок Сторона Б 42.97436, 47.48423;РИК;catalog;Y;Пиллон;Махачкала;1470;0.2;0;0;;21;21;18.67;3333;3333;3333;5000;0.6666;1;1;1;1;1.5002;1;1.5002;0.5002;manual;low;high_price_variance
16438;16438;Махачкала Имама Шамиля 76Б первый Саваб Сторона Б 42.95719, 47.50815;Махачкала Имама Шамиля 76Б первый Саваб Сторона Б 42.95719, 47.50815;РИК;catalog;Y;Экран;Махачкала;11700;0.2;0;0;;21;20;17.33;20000;21000;37000;37000;0.6487;0.7568;1;1.05;1.85;1.85;0.88;1.85;0.97;manual;low;high_price_variance
16552;16552;Махачкала Исмаилова 185 Мечеть Сторона А 42.97639, 47.47342;Махачкала Исмаилова 185 Мечеть Сторона А 42.97639, 47.47342;РИК;catalog;Y;Экран;Махачкала;9600;0.2;0;0;;21;20;17.5;20000;20000;20000;20000;0.6;1;1;1;1;1;0.7;1.15;0.45;guided;medium;requires_context_lookup
16594;16594;"Махачкала Казбекова 101 Супермаркет ""Яблочко"" Сторона А 42.97885, 47.40084";"Махачкала Казбекова 101 Супермаркет ""Яблочко"" Сторона А 42.97885, 47.40084";РИК;catalog;Y;Щит;Махачкала;10000;0.2;0;0;;21;21;19.38;15000;15000;17600;17600;0.8523;0.8523;1;1;1.1733;1.1733;1;1.1733;0.1733;guided;medium;requires_context_lookup
16596;16596;"Махачкала Казбекова 101 Супермаркет ""Яблочко"" Сторона Б 42.97885, 47.40084";"Махачкала Казбекова 101 Супермаркет ""Яблочко"" Сторона Б 42.97885, 47.40084";РИК;catalog;Y;Щит;Махачкала;5000;0.2;0;0;;21;21;16.25;10000;10000;17600;17600;0.5682;0.5682;1;1;1.76;1.76;1;1.76;0.76;manual;low;high_price_variance
17070;17070;ПВХ5 Облегченный до 1 кв.м;ПВХ5 Облегченный до 1 кв.м;Цех;catalog;Y;ПВХ5;Листовые;1015;0.11;1;1;2.4;21;21;6.68;1827;1933.33;2001;2001;0.08;0.21;0.5;1.0582;1.0952;1.0952;0.6203;1.15;0.5297;manual;low;high_price_variance
18120;18120;Каспийск Халилова 6 Парк Сторона А 42.89115, 47.6417;Каспийск Халилова 6 Парк Сторона А 42.89115, 47.6417;РИК;catalog;Y;Щит;Каспийск;15000;0.2;0;0;;21;21;21.4;20000;17600;20000;20000;1;1;1.1364;0.88;1;1;0.88;1;0.12;guided;medium;requires_context_lookup
18122;18122;Каспийск Халилова 6 Парк Сторона Б 42.89115, 47.6417;Каспийск Халилова 6 Парк Сторона Б 42.89115, 47.6417;РИК;catalog;Y;Щит;Каспийск;15000;0.2;0;0;;21;21;21.4;20000;17600;20000;20000;1;1;1.1364;0.88;1;1;0.88;1;0.12;guided;medium;requires_context_lookup
18750;18750;Каспийск Стальского 1Б второй Классный Сторона А1 42.88799, 47.63649;Каспийск Стальского 1Б второй Классный Сторона А1 42.88799, 47.63649;РИК;catalog;Y;Щит;Каспийск;9000;0.2;0;0;;21;21;20.8;4000;4000;4000;4000;1;1;1;1;1;1;1;1.25;0.25;guided;medium;requires_context_lookup
18752;18752;Каспийск Стальского 1Б второй Классный Сторона А2 42.88799, 47.63649;Каспийск Стальского 1Б второй Классный Сторона А2 42.88799, 47.63649;РИК;catalog;Y;Щит;Каспийск;9000;0.2;0;0;;21;21;20.8;4000;4000;4000;4000;1;1;1;1;1;1;1;1.25;0.25;guided;medium;requires_context_lookup
21190;21190;Макет слайда презентации со статьей простой 1 слайд;Макет слайда презентации со статьей простой 1 слайд;Дизайн;catalog;Y;Статья;Презентация;750;0.05;1;1;1;21;21;153;1500;1500;1500;1500;4;6;10;1;1;1;1;1;0;guided;medium;requires_context_lookup
4570;4570;А4 Ламинация глянцевая 125мкр 2-8 шт Печатная;А4 Ламинация глянцевая 125мкр 2-8 шт Печатная;Печатная;catalog;Y;Ламинация;А4;23.02;0.11;0;0;;21;21;105;122.94;80.01;89.03;104.09;2;4;8;0.6508;0.7242;0.8467;0.6096;1;0.3904;guided;medium;requires_context_lookup
6338;6338;Винил демонтаж 1-3 кв.м Цех;Винил демонтаж 1-3 кв.м Цех;Цех;catalog;Y;демонтаж;Самоклейка;490;0.09;0;0;;21;21;53.37;980;600;840;840;1.75;2.1;3;0.6122;0.8571;0.8571;0.2653;0.8571;0.5918;manual;low;high_price_variance
6340;6340;Винил демонтаж 3-10 кв.м Цех;Винил демонтаж 3-10 кв.м Цех;Цех;catalog;Y;демонтаж;Самоклейка;455;0.07;0;0;;21;19;133.81;910;280;520;780;4;5.8;8.6;0.3077;0.5714;0.8571;0.2637;1.7143;1.4506;manual;low;high_price_variance
7264;7264;Печать самоклеящейся бумаги без резки лист 30х45 201-400 шт Печатная;Печать самоклеящейся бумаги без резки лист 30х45 201-400 шт Печатная;Печатная;catalog;Y;Печать;Стикеры;42.86;0.05;9;9;167|250|300|334|375|400;21;21;1616;77.68;35.65;35.65;77.66;9;13;45;0.4589;0.4589;0.9997;0.4426;1.0122;0.5696;manual;low;high_price_variance
7724;7724;Свет для буквы лента до 3 мп Цех;Свет для буквы лента до 3 мп Цех;Цех;catalog;Y;Свет;Буквы;345.56;0.11;156;156;0.6|0.86|0.9|1|1.14|1.2|1.2222|1.32;21;18;53.4;752.22;752.22;826.56;886.56;1.9;2;2.8;1;1.0988;1.1786;0.9143;2.2799;1.3656;manual;low;high_price_variance
8050;8050;Баннер люверсовка до 5 шт Цех;Баннер люверсовка до 5 шт Цех;Цех;catalog;Y;Обработка;Баннер;15;0.11;0;0;;21;15;411;30;28;30;35;4;4;30;0.9333;1;1.1667;0.8;1.3333;0.5333;manual;low;high_price_variance
8066;8066;Баннер на рейке монтаж 10-20 кв.м Цех;Баннер на рейке монтаж 10-20 кв.м Цех;Цех;catalog;Y;Монтаж;Баннер;240;0.05;0;0;;21;21;273.78;480;208;224;288;10.2;12;15;0.4333;0.4667;0.6;0.3667;1;0.6333;manual;low;high_price_variance
8078;8078;Баннер на рейке без монтажа 10-20 кв.м Цех;Баннер на рейке без монтажа 10-20 кв.м Цех;Цех;catalog;Y;Монтаж;Баннер;340;0.05;0;0;;21;20;245.97;720;520;552;560;8.4;12;14;0.7222;0.7667;0.7778;0.6111;1;0.3889;guided;medium;requires_context_lookup
8318;8318;Монтаж подложки на каркас композит 1-3 кв.м Цех;Монтаж подложки на каркас композит 1-3 кв.м Цех;Цех;catalog;Y;Сборка;Короба;420;0.09;0;0;;21;21;45.11;840;560;560;600;1.8;2;2.5;0.6667;0.6667;0.7143;0.5714;1.05;0.4786;guided;medium;requires_context_lookup
8396;8396;ПВХ8 2-3 кв.м;ПВХ8 2-3 кв.м;Цех;catalog;Y;ПВХ8;Листовые;2257.5;0.07;22;22;1.19|2|2.03|2.06|2.1|2.14|2.2|2.25;21;16;43.06;3612;2280;2819.17;3280;0.5;1.5;2.5;0.6312;0.7805;0.9081;0.4801;1.15;0.6699;manual;low;high_price_variance
8458;8458;Акрил3 молочный 3-4 кв.м;Акрил3 молочный 3-4 кв.м;Цех;catalog;Y;Акрил молочный 3;Листовые;2415;0.05;0;0;;21;13;40.22;3622.5;2875;3000;3600;1;2;3;0.7937;0.8282;0.9938;0.7058;1.2836;0.5778;manual;low;high_price_variance
8768;8768;Труба профильная 20х40 1,5 мм металлическая 10-100 мп;Труба профильная 20х40 1,5 мм металлическая 10-100 мп;Цех;catalog;Y;Трубы 20х40 1,5 мм;металл;125;0.07;0;0;;21;20;400;200;184;192;200;8;15;20;0.92;0.96;1;0.7875;1.1135;0.326;guided;medium;requires_context_lookup
9820;9820;ПВХ8 до 1 кв.м;ПВХ8 до 1 кв.м;Цех;catalog;Y;ПВХ;Титульные вывески;2257.5;0.11;43;43;0.06|0.13|0.16|0.2|0.3|0.32|0.36|0.43;21;20;8.8;4063.5;4308.585;4450.5;4450.5;0.2475;0.4;0.65;1.0603;1.0952;1.0952;0.5369;1.2735;0.7366;manual;low;high_price_variance
manual:сберстойка;0;Сберстойка;Сберстойка;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;21;21;23;;1000;1300;1500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
10064;10064;Махачкала Акушинского 18 Клин клиник Сторона А1 42.98215, 47.46537;Махачкала Акушинского 18 Клин клиник Сторона А1 42.98215, 47.46537;РИК;catalog;Y;Щит;Махачкала;23278;0.2;0;0;;20;20;20;30000;25000;25000;25000;1;1;1;0.8333;0.8333;0.8333;0.8333;1;0.1667;guided;medium;requires_context_lookup
10072;10072;Махачкала Акушинского 20 Офисная мебель Сторона А1 42.98209, 47.46507;Махачкала Акушинского 20 Офисная мебель Сторона А1 42.98209, 47.46507;РИК;catalog;Y;Щит;Махачкала;15000;0.2;0;0;;20;20;22.32;22000;15000;22000;22000;1;1;1.4667;0.6818;1;1;0.6818;1.05;0.3682;guided;medium;requires_context_lookup
10074;10074;Махачкала Акушинского 20 Офисная мебель Сторона А2 42.98209, 47.46507;Махачкала Акушинского 20 Офисная мебель Сторона А2 42.98209, 47.46507;РИК;catalog;Y;Щит;Махачкала;15000;0.2;0;0;;20;20;22.32;22000;15000;22000;22000;1;1;1.4667;0.6818;1;1;0.6818;1.05;0.3682;guided;medium;requires_context_lookup
10086;10086;Махачкала Акушинского 268 Северный автовокзал Сторона А1 42.97039, 47.41159;Махачкала Акушинского 268 Северный автовокзал Сторона А1 42.97039, 47.41159;РИК;catalog;Y;Щит;Махачкала;14300;0.2;0;0;;20;20;20.73;17000;17000;17000;17000;1;1;1;1;1;1;1;1.0353;0.0353;guided;medium;requires_context_lookup
