PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;ORDER_ROWS;PRICE_MODE;CONFIDENCE_TIER;PRICE_RATIO_RANGE;CURRENT_BASE_PRICE;ORDER_PRICE_P50;MANUAL_REVIEW_REASON
0;Шоперы Мерч;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;380;manual_or_missing_catalog
0;ШОППЕРЫ;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;281.5;manual_or_missing_catalog
0;шопперы сделано+;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;710;manual_or_missing_catalog
0;ШОТЫ;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;ШТАМП (700);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1400;manual_or_missing_catalog
0;штамп 7х2,5 см автоматический;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2250;manual_or_missing_catalog
0;Щит 4х3 Шамиля на против автодора с 17.05.2022 по 15.06.2022;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;6800;manual_or_missing_catalog
0;Эко ручки;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;90;manual_or_missing_catalog
0;Эко ручки с логотипом;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;68;manual_or_missing_catalog
0;Экран Аэропорт  6х3                      (с 01.05 по 31.05);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;40000;manual_or_missing_catalog
0;Экран Каммаева , супермаркет Зеленое яблоко ст. А(19800) РИК;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;28000;manual_or_missing_catalog
0;Экран Коркмасова Толстого ст.А 10 сек.400 выходов(22000);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;33000;manual_or_missing_catalog
0;Экран Коркмасова Толстого ст.А 10 сек.400 выходов(22000) РИК;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;33000;manual_or_missing_catalog
0;Экран Р.Гамзатова;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;16500;manual_or_missing_catalog
0;Экран Р.Гамзатова Дахадаева ст.Б РИК;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;18100;manual_or_missing_catalog
0;Экран Шамиля Ярагского 8х4                      (с 01.05 по 31.05);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;20000;manual_or_missing_catalog
0;Экран Шамиля-Агасиева 6х3                        (с 01.05 по 31.05);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;17000;manual_or_missing_catalog
0;эскалаторы);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;Этикетка офсет бумажная меловка 105гр 50*90мм 3000шт;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0.6;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Долма;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Курзе с картошкой;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Курзе с мясом;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.32;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Курзе с творогом;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Лапша домашняя;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Сэндвич куриный;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.1;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Сэндвич куриный арабский;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.28;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Сэндвич пеперони;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.28;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Сэндвич с индейкой;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.28;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Сэндвич школьный;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.28;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Халпама;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хинкал лакский;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.32;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хинкал слоеный;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хинкал тонкий;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хот дог  сырный арабский;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.5;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хот дог классический;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.5;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хот дог классический арабский;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.5;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Хот дог классический сырный;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.5;manual_or_missing_catalog
0;Этикетка Офсет самоклейка 50х90 мм Чак чак;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.4;manual_or_missing_catalog
0;этикетки (черно-белая печать 1+0, размер 320х60мм, мел.200г/ м2;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.17;manual_or_missing_catalog
0;Этикетки 5х3см (1200шт) +Этикетки(17*15(400шт));__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;Этикетки бумажные 115гр 29х10см 2000тыс штук 2вида;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;3.34;manual_or_missing_catalog
0;Этикетки бумажные 115гр 29х10см 3000тыс штук 2вида;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.28;manual_or_missing_catalog
0;Этикетки бумажные 115гр 29х10см 7000тыс штук;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.34;manual_or_missing_catalog
0;Этикетки бумажные 150гр 16,5х5см 2000тыс штук;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2;manual_or_missing_catalog
0;этикетки вшивные сатиновые  с тканным краем(2,5);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;5;manual_or_missing_catalog
0;этикетки вшивные сатиновые(1,25);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;3.7;manual_or_missing_catalog
0;ЭТИКЕТКИ ДИЗАЙН;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1200;manual_or_missing_catalog
0;Этикетки мелованные бумажные 115гр 16,5х5см 2000тыс;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;1.86;manual_or_missing_catalog
0;Этикетки мелованные бумажные 115гр 29х9см 2000тыс;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;3.34;manual_or_missing_catalog
0;Этикетки мелованные бумажные 115гр 29х9см 5000тыс;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;2.5;manual_or_missing_catalog
0;этикетки самоклеющиеся 19 на 7 см;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;7.1;manual_or_missing_catalog
0;этикетки сатин с тканным краем(2,058);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;4.12;manual_or_missing_catalog
0;ЮГ ЛИФТ;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;юглифт);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;Ярагского 4х3;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;15000;manual_or_missing_catalog
0;Ярагского пед 4х3;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;15000;manual_or_missing_catalog
0;Ярагского пед призма 4х3                           (с 15.04 по 31.05);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;24500;manual_or_missing_catalog
0;Ярагского-Шамиля 3,1х10,5 с 1.02.2023 по 28.02.2023;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;17000;manual_or_missing_catalog
0;Ярагского-Шамиля 3,1х10,5 с 1.10.2022 по 31.10.2022;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;17000;manual_or_missing_catalog
0;Ярагского-Шамиля 3,1х10,5 с 1.11.2022 по 30.11.2022;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;17000;manual_or_missing_catalog
0;DNS А4 Бумага 250 гр. 1 шт;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;14;manual_or_missing_catalog
0;KONE;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;RUSH LAVASH;__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;0;manual_or_missing_catalog
0;USB-флешка на 16 ГБ белый с уф печатью (с учетом+10%);__MANUAL_OR_UNCATEGORIZED__;1;manual;low;;;900;manual_or_missing_catalog
10000;Махачкала Азиза Алиева 1 второй ЖК Золотые ключи Сторона Б 42.96654, 47.48858;РИК;0;manual;low;;17600;;insufficient_history
10002;Махачкала Азиза Алиева 28 Дентал плюс Сторона А 42.96395, 47.4916;РИК;0;manual;low;;17600;;insufficient_history
10004;Махачкала Азиза Алиева 28 Дентал плюс Сторона Б 42.96395, 47.4916;РИК;0;manual;low;;17600;;insufficient_history
10006;Махачкала Азиза Алиева 3 ЖК Золотые ключи Сторона А 42.96617, 47.48904;РИК;0;manual;low;;17600;;insufficient_history
10008;Махачкала Азиза Алиева 3 ЖК Золотые ключи Сторона Б 42.96617, 47.48904;РИК;0;manual;low;;17600;;insufficient_history
10010;Махачкала Азиза Алиева 32 Медикал парк Сторона А 42.96356, 47.49215;РИК;0;manual;low;;17600;;insufficient_history
10012;Махачкала Азиза Алиева 32 Медикал парк Сторона Б 42.96356, 47.49215;РИК;0;manual;low;;17600;;insufficient_history
10014;Махачкала Азиза Алиева 36 Кафе Каприччио Сторона А 42.9623, 47.49376;РИК;0;manual;low;;17600;;insufficient_history
10016;Махачкала Азиза Алиева 36 Кафе Каприччио Сторона Б 42.9623, 47.49376;РИК;0;manual;low;;17600;;insufficient_history
10018;Махачкала Азиза Алиева 46 Ярагского перекресток Сторона А 42.96184, 47.49432;РИК;0;manual;low;;17600;;insufficient_history
10020;Махачкала Азиза Алиева 46первый Ярагского перекресток Сторона А 42.96194, 47.49429;РИК;0;manual;low;;17600;;insufficient_history
10022;Махачкала Азиза Алиева 46первый Ярагского перекресток Сторона Б 42.96194, 47.49429;РИК;0;manual;low;;17600;;insufficient_history
10024;Махачкала Азиза Алиева 7 ЖК Золотые ключи Сторона А 42.96538, 47.49007;РИК;0;manual;low;;17600;;insufficient_history
10026;Махачкала Азиза Алиева 7 ЖК Золотые ключи Сторона Б 42.96538, 47.49007;РИК;0;manual;low;;17600;;insufficient_history
10028;Махачкала Азиза Алиева 9 ЖК Золотые ключи Сторона А 42.96473, 47.49091;РИК;0;manual;low;;17600;;insufficient_history
10030;Махачкала Азиза Алиева 9 ЖК Золотые ключи Сторона Б 42.96473, 47.49091;РИК;0;manual;low;;17600;;insufficient_history
10040;Махачкала Акушинского 1 Троллейбусное кольцо Сторона А 42.98308, 47.46941;РИК;0;manual;low;;17600;;insufficient_history
10042;Махачкала Акушинского 1 Троллейбусное кольцо Сторона Б 42.98308, 47.46941;РИК;0;manual;low;;17600;;insufficient_history
10044;Махачкала Акушинского 130 Зеленое яблоко Сторона А1 42.97627, 47.43897;РИК;0;manual;low;;17600;;insufficient_history
10046;Махачкала Акушинского 130 Зеленое яблоко Сторона А2 42.97627, 47.43897;РИК;0;manual;low;;17600;;insufficient_history
10048;Махачкала Акушинского 138 Жар Сторона А1 42.97589, 47.43729;РИК;0;manual;low;;17600;;insufficient_history
10050;Махачкала Акушинского 138 Жар Сторона А2 42.97589, 47.43729;РИК;0;manual;low;;17600;;insufficient_history
10060;Махачкала Акушинского 17 Киргу Сторона Б1 42.98173, 47.46619;РИК;0;manual;low;;22000;;insufficient_history
10068;Махачкала Акушинского 192 Пластик центр Сторона А1 42.97228, 47.42107;РИК;0;manual;low;;17600;;insufficient_history
10070;Махачкала Акушинского 192 Пластик центр Сторона А2 42.97228, 47.42107;РИК;0;manual;low;;17600;;insufficient_history
10076;Махачкала Акушинского 220 Берлога Сторона А1 42.97155, 47.4179;РИК;0;manual;low;;17600;;insufficient_history
10088;Махачкала Акушинского 268 Северный автовокзал Сторона Б 42.97039, 47.41159;РИК;0;manual;low;;17600;;insufficient_history
10092;Махачкала Акушинского 270 Северный автовокзал Сторона А2 42.97005, 47.41154;РИК;0;manual;low;;17600;;insufficient_history
10096;Махачкала Акушинского 272 АЗС Аско Сторона Б 42.96986, 47.41014;РИК;0;manual;low;;16500;;insufficient_history
10098;Махачкала Акушинского 280 Звезда Сторона А1 42.96932, 47.40784;РИК;0;manual;low;;17600;;insufficient_history
10100;Махачкала Акушинского 280 Звезда Сторона А2 42.96932, 47.40784;РИК;0;manual;low;;17600;;insufficient_history
10102;Махачкала Акушинского 288 Экзотика Сторона А1 42.96883, 47.40549;РИК;0;manual;low;;13500;;insufficient_history
10104;Махачкала Акушинского 288 Экзотика Сторона А2 42.96883, 47.40549;РИК;0;manual;low;;13500;;insufficient_history
10108;Махачкала Акушинского 3 Миркато Сторона А2 42.98296, 47.46885;РИК;0;manual;low;;17600;;insufficient_history
10114;Махачкала Акушинского 310 Строймаркет Устар Сторона А1 42.96827, 47.40295;РИК;0;manual;low;;22000;;insufficient_history
10118;Махачкала Акушинского 349 Дагфарм Сторона А1 42.97132, 47.41686;РИК;0;manual;low;;17600;;insufficient_history
10120;Махачкала Акушинского 349 Дагфарм Сторона А2 42.97132, 47.41686;РИК;0;manual;low;;17600;;insufficient_history
10124;Махачкала Акушинского 357 Гостиница AMG Сторона А2 42.97114, 47.416;РИК;0;manual;low;;17600;;insufficient_history
10126;Махачкала Акушинского 369 Северный автовокзал Сторона А1 42.97078, 47.41445;РИК;0;manual;low;;17600;;insufficient_history
10128;Махачкала Акушинского 369 Северный автовокзал Сторона А2 42.97078, 47.41445;РИК;0;manual;low;;17600;;insufficient_history
10130;Махачкала Акушинского 381 Северный автовокзал Сторона А1 42.97048, 47.41293;РИК;0;manual;low;;17600;;insufficient_history
10132;Махачкала Акушинского 381 Северный автовокзал Сторона А2 42.97048, 47.41293;РИК;0;manual;low;;17600;;insufficient_history
10134;Махачкала Акушинского 387 Северный автовокзал Сторона А1 42.97019, 47.41196;РИК;0;manual;low;;17600;;insufficient_history
10138;Махачкала Акушинского 391 ТЦ Северный Сторона А 42.96966, 47.41021;РИК;0;manual;low;;22000;;insufficient_history
10142;Махачкала Акушинского 5 Миркато Сторона А1 42.98274, 47.46803;РИК;0;manual;low;;22000;;insufficient_history
10148;Махачкала Акушинского 56 Неон Сторона А2 42.98102, 47.4604;РИК;0;manual;low;;15000;;insufficient_history
10150;Махачкала Акушинского 6 Миркато Сторона А1 42.98284, 47.46842;РИК;0;manual;low;;22000;;insufficient_history
10158;Махачкала Акушинского 8/1 Миркато Сторона Б1 42.98315, 47.46829;РИК;0;manual;low;;40000;;insufficient_history
10162;Махачкала Акушинского 9 ТД Антей Сторона А1 42.98259, 47.46739;РИК;0;manual;low;;17600;;insufficient_history
10166;Махачкала Акушинского 9 ТД Антей Сторона Б1 42.98212, 47.46755;РИК;0;manual;low;;22000;;insufficient_history
10168;Махачкала Акушинского 9 ТД Антей Сторона Б2 42.98212, 47.46755;РИК;0;manual;low;;22000;;insufficient_history
10170;Махачкала Акушинского 90 Мобил Газ Сторона А1 42.97855, 47.44918;РИК;0;manual;low;;17600;;insufficient_history
10172;Махачкала Акушинского 90 Мобил Газ Сторона А2 42.97855, 47.44918;РИК;0;manual;low;;17600;;insufficient_history
10186;"Махачкала Амет-Хана Султана 46 ТД ""Трио"" Сторона А 42.93856, 47.5133";РИК;0;manual;low;;16500;;insufficient_history
10188;"Махачкала Амет-Хана Султана 46 ТД ""Трио"" Сторона Б 42.93856, 47.5133";РИК;0;manual;low;;16500;;insufficient_history
10190;"Махачкала Амет-Хана Султана 59 Салон мебели ""Премиум"" Сторона А 42.9325, 47.51801";РИК;0;manual;low;;16500;;insufficient_history
10192;"Махачкала Амет-Хана Султана 59 Салон мебели ""Премиум"" Сторона Б 42.9325, 47.51801";РИК;0;manual;low;;14300;;insufficient_history
10194;"Махачкала Амет-Хана Султана 64 Салон мебели ""Абунур"" Сторона А 42.93102, 47.51879";РИК;0;manual;low;;16500;;insufficient_history
10196;"Махачкала Амет-Хана Султана 64 Салон мебели ""Абунур"" Сторона Б 42.93102, 47.51879";РИК;0;manual;low;;14300;;insufficient_history
10202;Махачкала Амет-Хана Султана 74А Канцелярия №1 Сторона А 42.92961, 47.51942;РИК;0;manual;low;;16500;;insufficient_history
10206;Махачкала Амет-Хана Султана 90/1 фурнимаркет Сторона А 42.92793, 47.52017;РИК;0;manual;low;;17600;;insufficient_history
10210;"Махачкала Амет-Хана Султана 105 БЗ ""Элита"" Сторона А 42.92425, 47.52138";РИК;0;manual;low;;16500;;insufficient_history
10212;"Махачкала Амет-Хана Султана 105 БЗ ""Элита"" Сторона Б 42.92425, 47.52138";РИК;0;manual;low;;14300;;insufficient_history
10214;Махачкала Амет-Хана Султана 111 Мебельный Рынок Сторона А 42.92246, 47.52135;РИК;0;manual;low;;16500;;insufficient_history
10216;Махачкала Амет-Хана Султана 111 Мебельный Рынок Сторона Б 42.92246, 47.52135;РИК;0;manual;low;;14300;;insufficient_history
10218;"Махачкала Амет-Хана Султана 112 Салон мебели ""ШАХ"" Сторона А 42.92144, 47.52179";РИК;0;manual;low;;16500;;insufficient_history
10222;"Махачкала Амет-Хана Султана 114 БЗ ""Элита"" Сторона А 42.92237, 47.52166";РИК;0;manual;low;;16500;;insufficient_history
10228;Махачкала Амет-Хана Султана 121 Мебельный рынок Сторона А 42.92022, 47.52164;РИК;0;manual;low;;15400;;insufficient_history
10230;Махачкала Амет-Хана Султана 121 Мебельный рынок Сторона Б 42.92022, 47.52164;РИК;0;manual;low;;15400;;insufficient_history
10232;"Махачкала Амет-Хана Султана 127 Магагзин ""Тропики"" Сторона А 42.91911, 47.52206";РИК;0;manual;low;;13200;;insufficient_history
10236;Махачкала Амет-Хана Султана 135 Южная автостанция Сторона А 42.9098, 47.52097;РИК;0;manual;low;;15400;;insufficient_history
10238;Махачкала Амет-Хана Султана 135 Южная автостанция Сторона Б 42.9098, 47.52097;РИК;0;manual;low;;15400;;insufficient_history
10240;Махачкала Амет-Хана Султана 151 Мед коледж Башларова Сторона А 42.91736, 47.5223;РИК;0;manual;low;;15400;;insufficient_history
10242;Махачкала Амет-Хана Султана 151 Мед коледж Башларова Сторона Б 42.91736, 47.5223;РИК;0;manual;low;;13200;;insufficient_history
10248;"Махачкала Амет-Хана Султана 16Ж БЗ ""Маракеш"" Сторона Б 42.94419, 47.50879";РИК;0;manual;low;;18000;;insufficient_history
10250;Махачкала Амет-Хана Султана 222 Евротерм Сторона А 42.92728, 47.52044;РИК;0;manual;low;;16500;;insufficient_history
10252;Махачкала Амет-Хана Султана 222 Евротерм Сторона Б 42.92728, 47.52044;РИК;0;manual;low;;14300;;insufficient_history
10254;"Махачкала Амет-Хана Султана 31 Магазин мебели ""Арредо"" Сторона А 42.94449, 47.50888";РИК;0;manual;low;;16500;;insufficient_history
10262;Махачкала Амет-Хана Султана 3Д Ас престиж Сторона А 42.94534, 47.50826;РИК;0;manual;low;;17600;;insufficient_history
10264;Махачкала Амет-Хана Султана 3Д Ас престиж Сторона Б 42.94534, 47.50826;РИК;0;manual;low;;17600;;insufficient_history
10266;Махачкала Амет-Хана Султана 40 Каспий лада Сторона А 42.91025, 47.52108;РИК;0;manual;low;;13200;;insufficient_history
10268;Махачкала Амет-Хана Султана 40 Каспий лада Сторона Б 42.91025, 47.52108;РИК;0;manual;low;;13200;;insufficient_history
10270;"Махачкала Амет-Хана Султана 42 Магазин ""Селект"" Сторона А 42.93894, 47.51262";РИК;0;manual;low;;16500;;insufficient_history
10274;"Махачкала Амет-Хана Султана 42второй ТД ""Трио"" Сторона А 42.93884, 47.51305";РИК;0;manual;low;;16500;;insufficient_history
10276;"Махачкала Амет-Хана Султана 42второй ТД ""Трио"" Сторона Б 42.93884, 47.51305";РИК;0;manual;low;;16500;;insufficient_history
10280;"Махачкала Амет-Хана Султана 43 ТД ""Испаньола"" Сторона Б 42.93437, 47.51664";РИК;0;manual;low;;14300;;insufficient_history
10282;Махачкала Амет-Хана Султана 120 Мебельный рынок Сторона Б 42.9205, 47.52187;РИК;0;manual;low;;15400;;insufficient_history
10284;"Махачкала Ахмат-Хаджи Кадырова 74 ТЦ ""7 континент"" Сторона А1 42.97697, 47.51109";РИК;0;manual;low;;17600;;insufficient_history
10286;"Махачкала Ахмат-Хаджи Кадырова 74 ТЦ ""7 континент"" Сторона А2 42.97697, 47.51109";РИК;0;manual;low;;17600;;insufficient_history
10288;"Махачкала Ахмат-Хаджи Кадырова 74 ТЦ ""7 континент"" Сторона А3 42.97697, 47.51109";РИК;0;manual;low;;17600;;insufficient_history
10292;"Махачкала Ахмат-Хаджи Кадырова 84 ТЦ ""7 континент"" Сторона А 42.97654, 47.51191";РИК;0;manual;low;;17600;;insufficient_history
10294;"Махачкала Ахмат-Хаджи Кадырова 84 ТЦ ""7 континент"" Сторона Б 42.97654, 47.51191";РИК;0;manual;low;;17600;;insufficient_history
10296;"Махачкала Ахмата-Хаджи Кадырова 12 ТЦ ""Милениум плаза"" Сторона А 42.98035, 47.50517";РИК;0;manual;low;;17600;;insufficient_history
10298;"Махачкала Ахмата-Хаджи Кадырова 12 ТЦ ""Милениум плаза"" Сторона Б 42.98035, 47.50517";РИК;0;manual;low;;17600;;insufficient_history
10300;Махачкала Батырая 11 Гранд плаза Сторона А 42.97864, 47.49901;РИК;0;manual;low;;17600;;insufficient_history
10302;Махачкала Батырая 11 Гранд плаза Сторона Б 42.97864, 47.49901;РИК;0;manual;low;;17600;;insufficient_history
10304;Махачкала Батырая 11А Ресторан Питер Сторона А 42.9781, 47.49998;РИК;0;manual;low;;17600;;insufficient_history
10306;Махачкала Батырая 11А Ресторан Питер Сторона Б 42.9781, 47.49998;РИК;0;manual;low;;17600;;insufficient_history
10308;Махачкала Батырая 9 Второй рынок Сторона А 42.97933, 47.49775;РИК;0;manual;low;;17600;;insufficient_history
10310;Махачкала Батырая 9 Второй рынок Сторона Б 42.97933, 47.49775;РИК;0;manual;low;;17600;;insufficient_history
10312;Махачкала Буйнакского 48 Площадь Коминтерна Сторона А1 42.98627, 47.50257;РИК;0;manual;low;;17600;;insufficient_history
10314;Махачкала Буйнакского 48 Площадь Коминтерна Сторона А2 42.98627, 47.50257;РИК;0;manual;low;;17600;;insufficient_history
10316;Махачкала Буйнакского 61 Площадь Коминтерна Сторона А 42.98684, 47.50191;РИК;0;manual;low;;17600;;insufficient_history
10318;Махачкала Буйнакского 61 Площадь Коминтерна Сторона Б 42.98684, 47.50191;РИК;0;manual;low;;17600;;insufficient_history
10320;Махачкала Буйнакского 68 Сторона Б 42.98859, 47.49916;РИК;0;manual;low;;35000;;insufficient_history
10322;Махачкала Габитова 3 Каспий Сторона А 42.96196, 47.54935;РИК;0;manual;low;;17600;;insufficient_history
10324;Махачкала Габитова 3 Каспий Сторона Б 42.96196, 47.54935;РИК;0;manual;low;;17600;;insufficient_history
10326;Махачкала Гагарина 17В Мир платков Сторона А 42.95823, 47.49964;РИК;0;manual;low;;17600;;insufficient_history
10330;Махачкала Гагарина 21 Русский фейерверк Сторона А 42.95613, 47.50384;РИК;0;manual;low;;17600;;insufficient_history
10332;Махачкала Гагарина 21 Русский фейерверк Сторона Б 42.95613, 47.50384;РИК;0;manual;low;;17600;;insufficient_history
10334;"Махачкала Гагарина 27 ТД ""Телли"" Сторона А 42.95556, 47.50515";РИК;0;manual;low;;17600;;insufficient_history
10336;"Махачкала Гагарина 27 ТД ""Телли"" Сторона Б 42.95556, 47.50515";РИК;0;manual;low;;17600;;insufficient_history
10338;Махачкала Гагарина 29 Цвточные магазины Сторона А 42.9553, 47.50582;РИК;0;manual;low;;17600;;insufficient_history
10342;Махачкала Гагарина 31А Кальянная Мерч Сторона А 42.95507, 47.5065;РИК;0;manual;low;;17600;;insufficient_history
10344;Махачкала Гагарина 31А Кальянная Мерч Сторона Б 42.95507, 47.5065;РИК;0;manual;low;;17600;;insufficient_history
10346;Махачкала Гагарина 37А Фонбет Сторона А 42.9545, 47.50773;РИК;0;manual;low;;17600;;insufficient_history
10348;Махачкала Гагарина 37А Фонбет Сторона Б 42.9545, 47.50773;РИК;0;manual;low;;17600;;insufficient_history
10350;Махачкала Гагарина 54 Парк Сторона А 42.95767, 47.50058;РИК;0;manual;low;;17600;;insufficient_history
10426;Отрисовка ручная сложного орнамента 1 векторное изображение;Дизайн;0;manual;low;;12000;;insufficient_history
10428;"Макет сайта шапка,меню,слайдер пакет ""Премиальный"" 1 устройстро";Дизайн;0;manual;low;;10000;;insufficient_history
10434;"Макет блока на сайт к пакету ""Люкс"" 1 устройстро";Дизайн;0;manual;low;;10000;;insufficient_history
10448;А4 Ризограф 60-65 гр/м 1+0 100-199 Офсет;Офсет;0;manual;low;;3.74;;insufficient_history
10452;А4 Ризограф 60-65 гр/м 1+0 500-999 Офсет;Офсет;0;manual;low;;2.7;;insufficient_history
10456;А4 Ризограф 60-65 гр/м 1+0 4000 и более Офсет;Офсет;0;manual;low;;2.08;;insufficient_history
10460;А4 Ризограф 80 гр/м 1+0 200-499;Офсет;0;manual;low;;3.2;;insufficient_history
10468;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 50;Мерч;0;manual;low;;193.5;;insufficient_history
10470;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 100;Мерч;0;manual;low;;127.4;;insufficient_history
10472;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 300;Мерч;0;manual;low;;95.2;;insufficient_history
10474;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 500;Мерч;0;manual;low;;80.6;;insufficient_history
10476;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 1000;Мерч;0;manual;low;;75.4;;insufficient_history
10478;ПАКЕТ бумажный с ламинацией стороны разныее 41х24х9 4+4 50;Мерч;0;manual;low;;276;;insufficient_history
10480;ПАКЕТ бумажный с ламинацией стороны разныее 41х24х9 4+4 100;Мерч;0;manual;low;;168;;insufficient_history
10482;ПАКЕТ бумажный с ламинацией стороны разныее 41х24х9 4+4 300;Мерч;0;manual;low;;107.8;;insufficient_history
10484;ПАКЕТ бумажный с ламинацией стороны разныее 41х24х9 4+4 500;Мерч;0;manual;low;;89.7;;insufficient_history
10486;ПАКЕТ бумажный с ламинацией стороны разныее 41х24х9 4+4 1000;Мерч;0;manual;low;;79.3;;insufficient_history
10488;ПАКЕТ бумажный с ламинацией стороны одинаковые 41х24х9 4+4 50;Мерч;0;manual;low;;283.5;;insufficient_history
