PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;CURRENT_BASE_PRICE;OFFER_ROWS;ORDER_ROWS;UTILIZATION_STATUS
5438;Визитки Ламинация глянцевая 250мкр 48 Печатная;Печатная;33.71;0;2;orders_only
5510;Открытка 10х21 Печать 2-4 шт Печатная;Печатная;46.52;0;2;orders_only
5700;СтарДрим бум. Открытка Александрит 10х21см 1 шт;Печатная;18.67;0;2;orders_only
5982;Фотокнига А4 8 стр. 10-20шт Печатная;Печатная;2805;0;2;orders_only
6114;Брошюровка на пласт пружину 1-5 экз. до 4 мм Печатная;Печатная;56;0;2;orders_only
6144;Брошюровка на пласт пружину 1-5 экз. 12 - 16 мм Печатная;Печатная;196;0;2;orders_only
6208;Холодная ламинация 10-50 экз. А3 Печатная;Печатная;24;0;2;orders_only
6372;Оклейка полосами лестниц, откосов и профилей пленкой до 3 мп Цех;Цех;210;0;2;orders_only
6374;Оклейка полосами лестниц, откосов и профилей пленкой 3-10 мп Цех;Цех;196;0;2;orders_only
6482;Аппликация демонтаж 1-3 кв.м Цех;Цех;980;0;2;orders_only
6484;Аппликация демонтаж 3-10 кв.м Цех;Цех;910;0;2;orders_only
6772;Папка без кармана Биговка 10-30 шт Печатная;Печатная;1.4;0;2;orders_only
6776;Папка без кармана Биговка 60-100 шт Печатная;Печатная;1.2;0;2;orders_only
6834;Табличка полиграфия 0,06-0,08 кв.м 30-60 шт Цех;Цех;3280;0;2;orders_only
6844;Табличка полиграфия 0,08-0,1 кв.м 10-30 шт Цех;Цех;3315;0;2;orders_only
6856;Табличка полиграфия 0,1-0,16 кв.м 10-30 шт Цех;Цех;2990;0;2;orders_only
6878;Табличка аппликация 0,01-0,02 кв.м 3-10 шт Цех;Цех;14562;0;2;orders_only
6880;Табличка аппликация 0,01-0,02 кв.м 10-30 шт Цех;Цех;13533;0;2;orders_only
6904;Табличка аппликация 0,03-0,04 кв.м 10-30 шт Цех;Цех;7986.33;0;2;orders_only
6926;Табличка аппликация 0,06-0,08 кв.м 3-10 шт Цех;Цех;6068.67;0;2;orders_only
6998;ПВХ8 1-2 кв.м;Цех;3837.75;0;2;orders_only
7024;Композит матовый 2-5 кв.м;Цех;3404;0;2;orders_only
7062;Акрил цветной 3-4 кв.м;Цех;3780;0;2;orders_only
7096;Титульная вывеска полиграфия 0,4-0,65 кв.м 10-30 шт Цех;Цех;2275;0;2;orders_only
7110;Титульная вывеска монтаж на скотч 1 шт Цех;Цех;720;0;2;orders_only
7344;Макет навигационной таблички Сложный 1 решение;Дизайн;3000;0;2;orders_only
7380;Ретуширование сложное 1 решение;Дизайн;4000;0;2;orders_only
7392;Цветокорекция сложная 1 объект;Дизайн;200;0;2;orders_only
7430;Бейдж пластик с окошком на магните 30-60 шт;POS;405;0;2;orders_only
7440;Бейдж полиграфический на магните 10-30 шт;Печатная;146.31;0;2;orders_only
7472;Бейдж клик пластковый булавка/зажим 1-3 шт;POS;220;0;2;orders_only
7596;Демонтаж буквы сложной на выезде 11-50 мп Цех;Цех;390;0;2;orders_only
7620;Демонтаж буквы на держатель на выезде 11-50 мп Цех;Цех;455;0;2;orders_only
7712;Монтаж буквы на держатель на выезде до 3 мп Цех;Цех;1050;0;2;orders_only
7766;Сборка объема акрил простые 51-100 мп Цех;Цех;2736;0;2;orders_only
7774;Сборка объема акрил сложные 3-10 мп Цех;Цех;4074.4;0;2;orders_only
7776;Сборка объема акрил сложные 11-50 мп Цех;Цех;3789.2;0;2;orders_only
7796;Сборка объема ПВХ3 простые 101-300 мп Цех;Цех;657.38;0;2;orders_only
7820;Сборка объема ПВХ5 простые 101-300 мп Цех;Цех;708.98;0;2;orders_only
7868;Маджестик А3 бум. Белый мрамор 1 шт Печатная;Печатная;206;0;2;orders_only
7872;Маджестик А3 бум. Голубой свет 1 шт Печатная;Печатная;193.5;0;2;orders_only
7874;Маджестик А3 бум. Сияние золота 1 шт Печатная;Печатная;206;0;2;orders_only
7876;Маджестик А3 бум. Розовый лепесток 1 шт Печатная;Печатная;206;0;2;orders_only
8032;Баннер проварка литой 20-30 мп Цех;Цех;105;0;2;orders_only
8096;Баннер на рейке демонтаж  1 кв.м Цех;Цех;360;0;2;orders_only
8104;Баннер на рейке демонтаж  20-50 кв.м Цех;Цех;264;0;2;orders_only
8108;Пресс-волл на рейке с учетом рейки 1 кв.м Цех;Цех;1650;0;2;orders_only
8152;Баннер прошивка 30-50 мп Цех;Цех;70;0;2;orders_only
8168;Сборка объема ПВХ5 сложные до 3 мп Цех;Цех;1077.3;0;2;orders_only
8174;Сборка объема ПВХ5 сложные 51-100 мп Цех;Цех;863.04;0;2;orders_only
8216;Сварка металлокаркаса и покраска рамка 20-50 кв.м Цех;Цех;990;0;2;orders_only
8240;Сварка металлокаркаса и покраска рамка с выпусками 20-50 кв.м Цех;Цех;1320;0;2;orders_only
8248;Сварка металлокаркаса и покраска панель - кронштейн 3-10 кв.м Цех;Цех;1820;0;2;orders_only
8250;Сварка металлокаркаса и покраска панель - кронштейн 10-20 кв.м Цех;Цех;1680;0;2;orders_only
8276;Свет монтаж торцевого модуля 100-300 шт Цех;Цех;66;0;2;orders_only
8330;Монтаж подложки на каркас ПВХ 1-3 кв.м Цех;Цех;560;0;2;orders_only
8390;ПВХ5 более 6 кв.м;Цех;1740.38;0;2;orders_only
8404;ПВХ10 до 1 кв.м;Цех;4504.5;0;2;orders_only
8406;ПВХ10 1-2 кв.м;Цех;4254.25;0;2;orders_only
8432;Композит3 глянцевый 2-5 кв.м;Цех;3680;0;2;orders_only
8434;Композит3 глянцевый 5-8 кв.м;Цех;3450;0;2;orders_only
8472;Акрил3 цветной 4-6 кв.м;Цех;3528;0;2;orders_only
8514;Акрил4 прозрачный 1-2 кв.м;Цех;5278.5;0;2;orders_only
8578;ПЭТ1,5 прозрачный 5-8 кв.м;Цех;1466.25;0;2;orders_only
8676;Монтажная пленка с подложкой 25-50 кв.м;Цех;546;0;2;orders_only
8690;Резка листового материала Лазерная более 100 мп;Резка;78;0;2;orders_only
8710;Оцинковка 0,4 мм 5-8 кв.м;Цех;700;0;2;orders_only
8716;Торцевой модуль 1,5 Вт 1-10 шт;Цех;72;0;2;orders_only
8738;Лампа светодиодная 60 см более 50 шт;Цех;143;0;2;orders_only
8750;Лампа светодиодная 120 см более 50 шт;Цех;208;0;2;orders_only
8828;Рейка шлифованная 40х30 мм до 3 мп;Цех;71.25;0;2;orders_only
8842;Рейка не шлифованная 40х20 мм 3-10 мп;Цех;99.17;0;2;orders_only
8852;Кабель провод питания 220В на 3 кВт 2х1,5 многожильный до 3 мп;Цех;90;0;2;orders_only
8878;Фанера 1,5х1,5 нешлифованная 8 мм лист;Цех;780;0;2;orders_only
8930;Аллюминевый уголок 35х40 3-10 мп;Цех;221;0;2;orders_only
8968;Фольгирование Бумаги Тачкавер Открытка 10х21см 1 шт;Печатная;40;0;2;orders_only
9026;Бэклит световой 1440 dpi 10-30 кв.м;Печатная;1680;0;2;orders_only
9120;Люверсовка пикколо 0,5 мм внутри 0,8 мм снаружи 2-4 шт Печатная;Печатная;25;0;2;orders_only
9124;Люверсовка пикколо 0,5 мм внутри 0,8 мм снаружи 41-120 шт Печатная;Печатная;14;0;2;orders_only
9126;Люверсовка пикколо 0,5 мм внутри 0,8 мм снаружи 121-400 шт Печатная;Печатная;13;0;2;orders_only
9268;Стенд из ПВХ оклеенный полиграфией 5 мм более 50 кв.м Цех;Цех;2734.5;0;2;orders_only
9284;Стенд из ПВХ оклеенный полиграфией 10 мм 1-5 кв.м Цех;Цех;4890;0;2;orders_only
9334;Карман объемный индивидуальный для буклетов 5-10 шт Цех;Цех;910;0;2;orders_only
9336;Карман объемный индивидуальный для буклетов 10-20 шт Цех;Цех;840;0;2;orders_only
9366;Карман объемный индивидуальный А4 1-2 шт Цех;Цех;2400;0;2;orders_only
9368;Карман объемный индивидуальный А4 3-5 шт Цех;Цех;2240;0;2;orders_only
9382;Карман плоский ПЭТ 1,5 мм А6 5-10 шт Цех;Цех;338;0;2;orders_only
9384;Карман плоский ПЭТ 1,5 мм А6 10-20 шт Цех;Цех;312;0;2;orders_only
9410;Карман плоский ПЭТ 1,5 мм А4 20-50 шт Цех;Цех;506;0;2;orders_only
9416;Карман плоский ПЭТ 1,5 мм А3 3-5 шт Цех;Цех;1120;0;2;orders_only
9468;Ролл-ап стенд 100х200 см более 30 шт;POS;2860;0;2;orders_only
9602;Таблички монтаж на дюбель-гвозди за 1 шт более 100 шт Цех;Цех;240;0;2;orders_only
9816;ПВХ5 4-6 кв.м;Цех;1874.25;0;2;orders_only
9818;ПВХ5 более 6 кв.м;Цех;1740.38;0;2;orders_only
9886;Акрил цветной 3-4 кв.м;Цех;3780;0;2;orders_only
9888;Акрил цветной 4-6 кв.м;Цех;3528;0;2;orders_only
9896;Акрил зеркальный 2-3 кв.м;Цех;11040;0;2;orders_only
9904;Оргстекло прозрачное2 до 1 кв.м;Цех;2898;0;2;orders_only
9930;Оргстекло прозрачное4 1-2 кв.м;Цех;5278.5;0;2;orders_only
9944;Оргстекло прозрачное5 2-3 кв.м;Цех;6808;0;2;orders_only
10078;Махачкала Акушинского 220 Берлога Сторона А2 42.97155, 47.4179;РИК;17600;0;1;orders_only
10106;Махачкала Акушинского 3 Миркато Сторона А1 42.98296, 47.46885;РИК;17600;0;1;orders_only
10122;Махачкала Акушинского 357 Гостиница AMG Сторона А1 42.97114, 47.416;РИК;17600;0;1;orders_only
10146;Махачкала Акушинского 56 Неон Сторона А1 42.98102, 47.4604;РИК;15000;0;1;orders_only
10164;Махачкала Акушинского 9 ТД Антей Сторона А2 42.98259, 47.46739;РИК;17600;0;1;orders_only
10220;"Махачкала Амет-Хана Султана 112 Салон мебели ""ШАХ"" Сторона Б 42.92144, 47.52179";РИК;14300;0;1;orders_only
10226;Махачкала Амет-Хана Султана 120 Мебельный рынок Сторона А 42.9205, 47.52187;РИК;15400;0;1;orders_only
10272;"Махачкала Амет-Хана Султана 42 Магазин ""Селект"" Сторона Б 42.93894, 47.51262";РИК;16500;0;1;orders_only
10328;Махачкала Гагарина 17В Мир платков Сторона Б 42.95823, 47.49964;РИК;17600;0;1;orders_only
10450;А4 Ризограф 60-65 гр/м 1+0 200-499 Офсет;Офсет;3.04;0;1;orders_only
10546;Баннер на металлокаркас без каркаса 100-200 кв.м Цех;Цех;440;0;1;orders_only
10556;Баннер на металлокаркас с установкой каркаса 50-100 кв.м Цех;Цех;960;0;1;orders_only
10568;Демонтаж вывески простой 11-25 кв.м Цех;Цех;840;0;1;orders_only
10570;Демонтаж вывески простой 26-50 кв.м Цех;Цех;770;0;1;orders_only
10610;Световая настенная панель демонтаж 1 шт. Цех;Цех;1440;0;1;orders_only
10616;Таблички Демонтаж дюбель за 1 шт 1-3 шт Цех;Цех;180;0;1;orders_only
10642;Таблички Демонтаж дистанционный держатель хромированный за 1 держатель 3-10 шт Цех;Цех;210.5;0;1;orders_only
10658;Студийная натяжка на подрамник 0,6 - 0,8 м² за 1 шт Цех;Цех;1068;0;1;orders_only
10692;Демонтаж подложки на каркас ПВХ 3-10 кв.м Цех;Цех;260;0;1;orders_only
10745;3D моделирование сложного объекта 1 шт;Дизайн;10000;0;1;orders_only
10746;3D моделирование работа с клиентом 1 час;Дизайн;3000;0;1;orders_only
10758;3D анимация Full HD статичный объекта 1 сек;Дизайн;2000;0;1;orders_only
10760;3D анимация Full HD динамичного объекта 1 сек;Дизайн;4000;0;1;orders_only
10822;Подключение сервисов статистики за один сервис;IT;1000;0;1;orders_only
10882;Рамка Клик ПК-25 односторонняя настенная цветная А1;POS;2312;0;1;orders_only
10928;Рамка алюминиевая Nielsen 01 односторонняя для крепления к стене цветная А0;POS;3712;0;1;orders_only
10966;Рамка алюминиевая Nielsen 01 односторонняя для крепления к стене матовое серебро А1;POS;2352;0;1;orders_only
11108;Снегурочка визитки 80 гр. 1 шт Печатная;Печатная;0.09;0;1;orders_only
11140;Тейблтент с прозрачным основанием А5 2-3 шт;POS;270;0;1;orders_only
11160;Тачкавер бум. А3 черный 1 шт Печатная;Печатная;252;0;1;orders_only
11164;Тачкавер бум. А3 цветной 1 шт Печатная;Печатная;252;0;1;orders_only
11166;Фольгирование гладкой бумаги А3 от 100 шт 1 шт Печатная;Печатная;180;0;1;orders_only
11180;А3 Ризограф 80 гр/м 1+0 100-199;Ризограф;7.82;0;1;orders_only
11182;А3 Ризограф 80 гр/м 1+0 200-499;Ризограф;6.4;0;1;orders_only
11184;А3 Ризограф 80 гр/м 1+0 500-999;Ризограф;5.7;0;1;orders_only
11208;Настройка прав администрирования с передачей ключа за одну учетную запись;IT;1000;0;1;orders_only
11210;Синхронизация с 1С;IT;20000;0;1;orders_only
11216;Подключение эквайринга;IT;5000;0;1;orders_only
11250;Идея корпаративной айдентики 1 идея;Маркетинг;10000;0;1;orders_only
11344;Выезд Каякент 80 км 1,4 ч Цех;Цех;4500;0;1;orders_only
11404;Ручки с печатью пластиковые от 500 шт;Мерч;105;0;1;orders_only
11432;Ручки с печатью бумажные от 2000 шт;Мерч;52;0;1;orders_only
11560;Макет упаковки с созданием лекала Простой 1 оригинал-макет;Дизайн;10000;0;1;orders_only
12330;Макет бланка брендированного Средней сложности 1 оригинал-макет;Дизайн;2000;0;1;orders_only
12332;Макет бланка брендированного Сложный 1 оригинал-макет;Дизайн;4000;0;1;orders_only
12414;Макет обложки профиля для социальных сетей 1 адаптация;Дизайн;500;0;1;orders_only
13442;Оклейка лица букв пленкой простые 101-300 мп Цех;Цех;132;0;1;orders_only
13800;Резка листового материала фигурная ручная 30-60 мп Цех;Цех;120;0;1;orders_only
13802;Резка листового материала фигурная ручная 60-100 мп Цех;Цех;110;0;1;orders_only
13804;Резка листового материала фигурная ручная более 100 мп Цех;Цех;100;0;1;orders_only
13850;Карман объемный стандарт акрил 1,5 мм для визиток 10-20 шт Цех;Цех;220.8;0;1;orders_only
13870;Карман объемный стандарт акрил 1,5 мм А5 3-5 шт Цех;Цех;502;0;1;orders_only
13880;Карман объемный стандарт акрил 1,5 мм А4 1-2 шт Цех;Цех;860;0;1;orders_only
13946;Ручка Нави софт-тек пластиковая от 50 шт;Мерч;110.93;0;1;orders_only
14326;Визитница настольная акрил 1 шт;POS;110;0;1;orders_only
14694;Тейбл-тент с деревянным основанием А5 1 шт;POS;700;0;1;orders_only
14698;Тейбл-тент с деревянным основанием А5 4-10 шт;POS;595;0;1;orders_only
14796;Футболка Ретёрн Эйс мужская от 1000 шт;Мерч;1093.3;0;1;orders_only
14922;Ламинация плакатная 635мм 32мкр 5-10 мп;Печатная;261.3;0;1;orders_only
14928;Ламинация плакатная 635мм 32мкр более 50 мп;Печатная;136.5;0;1;orders_only
15026;Установка композита на подсистему откос 1-3 мп Цех;Цех;1200;0;1;orders_only
15036;Установка композита на подсистему откос более 100 мп Цех;Цех;800;0;1;orders_only
15044;Установка композита на подсистему плоскость 20-50 кв.м Цех;Цех;480;0;1;orders_only
15058;Установка подсистемы для композита 20-50 кв.м Цех;Цех;990;0;1;orders_only
15062;Фрезировка композита 1 кв.м Цех;Цех;750;0;1;orders_only
15072;Фрезировка композита более 50 кв.м Цех;Цех;500;0;1;orders_only
15088;Демонтаж композита откос 3-10 мп Цех;Цех;364;0;1;orders_only
15092;Демонтаж композита откос 20-50 мп Цех;Цех;312;0;1;orders_only
15098;Демонтаж композита плоскость 1 кв.м Цех;Цех;300;0;1;orders_only
15102;Демонтаж композита плоскость 3-10 кв.м Цех;Цех;260;0;1;orders_only
15678;Термотрансфер для одежды min 100 см² за 1 см² от 50 шт;Печатная;1.12;0;1;orders_only
15690;Магнитный винил А3 3-10 шт;Материалы;144;0;1;orders_only
15702;Магнитный винил А4 3-10 шт;Материалы;72;0;1;orders_only
15726;Магнитный винил Визитка 30-100 шт;Материалы;6.3;0;1;orders_only
15736;Магнитный винил Рулон 62 см до 1 мп;Материалы;720;0;1;orders_only
15742;Магнитный винил Рулон 62 см 10-20 мп;Материалы;576;0;1;orders_only
15756;Сублимация для одежды min 100 см² за 1 см² от 10 шт;Печатная;0.9;0;1;orders_only
15848;Махачкала Гайдара Гаджиева 8А второй Парк Сторона Б 42.98608, 47.48198;РИК;17600;0;1;orders_only
15962;"Махачкала Гамидова 61первый ТЦ ""Этажи"" Сторона А 42.95755, 47.50886";РИК;17600;0;1;orders_only
15964;"Махачкала Гамидова 61первый ТЦ ""Этажи"" Сторона Б 42.95755, 47.50886";РИК;17600;0;1;orders_only
15986;Махачкала Гамидова 47Б АЗС F1 Сторона А 42.96365, 47.51448;РИК;10000;0;1;orders_only
16086;Махачкала Имама Шамиля кольцо Джума Мечеть 3 Сторона А 42.96968, 47.49158;РИК;17600;0;1;orders_only
16138;Махачкала Имама Шамиля 15Б Муз Маркет Сторона Б 42.97632, 47.48177;РИК;17600;0;1;orders_only
16158;Махачкала Имама Шамиля 176 Мост 1000 мелочей Сторона А1 42.95019, 47.52467;РИК;17600;0;1;orders_only
16216;Махачкала Имама Шамиля 27/1 Советский РОВД Сторона Б 42.97204, 47.48851;РИК;17600;0;1;orders_only
16236;Махачкала Имама Шамиля 35/1 Тарнаир Сторона Б 42.96552, 47.49722;РИК;20000;0;1;orders_only
16262;Махачкала Имама Шамиля 39А второй Ярагского перекресток Сторона Б 42.96375, 47.49966;РИК;17600;0;1;orders_only
16280;Махачкала Имама Шамиля 40/1 Цветочный рынок Сторона А2 42.97444, 47.48417;РИК;24000;0;1;orders_only
16318;Махачкала Имама Шамиля 46 второй Напротив Советского РОВД Сторона А 42.9719, 47.48814;РИК;18000;0;1;orders_only
16372;Махачкала Имама Шамиля 60 Тарнаир Сторона А 42.9653, 47.49711;РИК;17600;0;1;orders_only
16380;"Махачкала Имама Шамиля 64 КТ ""Россия"" сторона Б2 42.96412, 47.49857";РИК;17600;0;1;orders_only
16382;"Махачкала Имама Шамиля 64 КТ ""Россия"" сторона Б3 42.96412, 47.49857";РИК;17600;0;1;orders_only
16414;Махачкала Имама Шамиля 71 Военкомат Сторона Б 42.95667, 47.50906;РИК;17600;0;1;orders_only
16422;Махачкала Имама Шамиля 72/3 Парк Сторона Б 42.95967, 47.50465;РИК;17600;0;1;orders_only
16432;Махачкала Имама Шамиля 75 второй Итехсофт Сторона А 42.95656, 47.51003;РИК;18000;0;1;orders_only
16458;Махачкала Имама Шамиля 89 Еврошарм Сторона Б 42.95413, 47.51588;РИК;17600;0;1;orders_only
16494;Махачкала Ирчи казака 113 Тримиата Сторона А 42.95299, 47.52046;РИК;17600;0;1;orders_only
16500;Махачкала Ирчи казака 115 АЗС УФК Сторона Б 42.95238, 47.52066;РИК;18000;0;1;orders_only
16504;Махачкала Ирчи казака 120 Медодежда Сторона Б 42.95966, 47.51511;РИК;17600;0;1;orders_only
16520;Махачкала Ирчи Казака 25 Афелия Сторона Б 42.96765, 47.4996;РИК;17600;0;1;orders_only
16546;Махачкала Исмаилова 13 Сторона А 42.96883, 47.48534;РИК;35000;0;1;orders_only
16560;Махачкала Исмаилова 2 Супермаркет Каспий Сторона Б 42.9675, 47.48731;РИК;17600;0;1;orders_only
16564;Махачкала Исмаилова 21 Мир окон Сторона Б 42.96842, 47.48543;РИК;17600;0;1;orders_only
16610;Махачкала Казбекова 285 Скотный двор Сторона А 43.00191, 47.40975;РИК;17600;0;1;orders_only
16622;Махачкала Каммаева 10А Восход Сторона Б 43.00991, 47.44633;РИК;17600;0;1;orders_only
16628;Махачкала Каммаева 12Б Реал 2 Сторона А 43.00572, 47.45306;РИК;20000;0;1;orders_only
16640;Махачкала Каммаева 22 Зеленое яблоко Сторона А 43.0098, 47.4471;РИК;17600;0;1;orders_only
16676;Махачкала Каммаева 92 ТЦ Флагман Сторона А 43.02407, 47.4431;РИК;17600;0;1;orders_only
16678;Махачкала Каммаева 92 ТЦ Флагман Сторона Б 43.02407, 47.4431;РИК;17600;0;1;orders_only
16750;Махачкала Магомедтагирова 161Е Тролл кольцо Сторона А 42.98383, 47.47022;РИК;17600;0;1;orders_only
16774;Махачкала Магомедтагирова 188 Тролл кольцо Сторона Б2 42.98393, 47.46917;РИК;5000;0;1;orders_only
16850;Махачкала Насрутдинова 222 Редсун Сторона А 42.92015, 47.60028;РИК;17600;0;1;orders_only
16876;Махачкала Насрутдинова 266 Сторона Б 42.91525, 47.60846;РИК;17600;0;1;orders_only
16878;Махачкала Насрутдинова 272 Сторона А 42.91464, 47.60955;РИК;17600;0;1;orders_only
16886;Махачкала Насрутдинова 30 Фаршер Сторона А 42.95537, 47.55768;РИК;17600;0;1;orders_only
16936;Махачкала Насрутдинова 88 Орион Сторона А 42.94727, 47.56908;РИК;17600;0;1;orders_only
17002;Махачкала Петра первого 63 Штрафстоянка Сторона А 42.97117, 47.5311;РИК;17600;0;1;orders_only
17004;Махачкала Петра первого 63 Штрафстоянка Сторона Б 42.97117, 47.5311;РИК;17600;0;1;orders_only
17036;Махачкала Петра первого 97 ДНС Сторона Б 42.96477, 47.54491;РИК;17600;0;1;orders_only
17040;Махачкала пр.Гамидова 63 Донатсдей Сторона А 42.95689, 47.50828;РИК;18000;0;1;orders_only
17050;"Махачкала Расула Гамзатов 10А Кофейня ""ЗМ"" Сторона А 42.98167, 47.50758";РИК;5000;0;1;orders_only
17052;"Махачкала Расула Гамзатов 10А Кофейня ""ЗМ"" Сторона Б 42.98167, 47.50758";РИК;5000;0;1;orders_only
17090;ПВХ8 Облегченный 4-6 кв.м;Цех;2278.5;0;1;orders_only
17142;Махачкала Хаджи Булача 87 Новая пальмира Сторона А1 42.95072, 47.5302;РИК;17600;0;1;orders_only
17164;Махачкала Хаджи Булача 11А Наргилиа Сторона А2 42.95544, 47.55154;РИК;17600;0;1;orders_only
17166;Махачкала Хаджи Булача 14 Сторона А 42.95418, 47.54203;РИК;35000;0;1;orders_only
17252;Махачкала Шамиля 76Б Донатсдей Сторона Б 42.957, 47.50828;РИК;17600;0;1;orders_only
17564;Махачкала Ярагского 78 первый Школа №5 Сторона Б 42.97122, 47.50733;РИК;17600;0;1;orders_only
17566;Махачкала Ярагского 78 второй Школа №5 Сторона А 42.971, 47.50712;РИК;17600;0;1;orders_only
17628;Махачкала Ярагского 80 Бон аппетит Сторона Б 42.97023, 47.50614;РИК;17600;0;1;orders_only
17630;Махачкала Ярагского 80Г ТЦ Галактика Сторона А 42.96986, 47.50566;РИК;17600;0;1;orders_only
17974;Каспийск Ленина 35 Ривьера Каспия Сторона Б 42.89872, 47.62778;РИК;15000;0;1;orders_only
18012;Каспийск Ленина 33А Зеленое яблоко Сторона А 42.89648, 47.63069;РИК;15000;0;1;orders_only
18082;Каспийск Ленина 14 Рассельхозбанк Сторона Б 42.8857, 47.64428;РИК;27500;0;1;orders_only
18200;Каспийск Акулиничева тринадцатый Анжи арена Сторона Б 42.91068, 47.61834;РИК;17600;0;1;orders_only
18368;Каспийск Амет-Хана Султана четвертый Въезд в город Сторона Б 42.87394, 47.62348;РИК;15000;0;1;orders_only
18526;Каспийск 7-я линия Мост Сторона А 42.90177, 47.59535;РИК;17500;0;1;orders_only
18528;Каспийск 7-я линия Мост Сторона Б 42.90177, 47.59535;РИК;17500;0;1;orders_only
18556;Каспийск Алферова 12 Каравелла Сторона Б 42.88295, 47.64381;РИК;17600;0;1;orders_only
18632;Каспийск Орджоникидзе 3Г Автостанция Сторона А2 42.88722, 47.63422;РИК;12000;0;1;orders_only
18638;Каспийск Орджоникидзе 3Г Автостанция Сторона Б2 42.88722, 47.63422;РИК;12000;0;1;orders_only
18644;Каспийск Орджоникидзе 3Г Автостанция Сторона В2 42.88722, 47.63422;РИК;12000;0;1;orders_only
18744;Каспийск Стальского 1Б Классный Сторона Б2 42.88776, 47.63613;РИК;5500;0;1;orders_only
19074;Бейдж царапанный пластик с уф-печатью 8,5х5,5 см 1 шт;POS;540;0;1;orders_only
20114;Избербаш Буйнакского 53 Маями Сторона Б 42.55276, 47.88175;РИК;17600;0;1;orders_only
20758;Винил УФ печать 3-10 кв.м;POS;2400;0;1;orders_only
20770;Винил с шрифтом Брайля печать 1 кв.м;POS;5400;0;1;orders_only
20774;Винил с шрифтом Брайля печать 3-10 кв.м;POS;4800;0;1;orders_only
20804;УФ-печать на композите с белым цветом 3-4 кв.м;УФ-печать;4050;0;1;orders_only
20826;УФ-печать на акриле с белым цветом 2-3 кв.м;УФ-печать;4320;0;1;orders_only
20890;Хайкот А6 Флаер(21х10) Бумага 300 гр. 1 шт Печатная;Печатная;1.81;0;1;orders_only
21024;УФ-печать на композите без белого цвета 1-2 кв.м;УФ-печать;3060;0;1;orders_only
21438;Подключение сафитов на щите 1 шт Монтажники;Монтажники;2100;0;1;orders_only
21482;Создание эскиза логотипа с помощью нейросети Сложное 1 вариант;Дизайн;10000;0;1;orders_only
21490;Сольвентная печать на бумаге 140 гр 1 кв.м;Сольвент;375;0;1;orders_only
21504;Прожектор светодиодный 30 Вт 1-3 шт;Цех;540;0;1;orders_only
21508;Прожектор светодиодный 30 Вт 10-20 шт;Цех;480;0;1;orders_only
21516;Прожектор светодиодный 50 Вт 1-3 шт;Цех;738;0;1;orders_only
21536;Прожектор светодиодный 100 Вт более 50 шт;Цех;2100;0;1;orders_only
21912;Печать с автоматической оснасткой 1 шт;Мерч;2160;0;1;orders_only
22132;Клише печати универсальное 1 шт;Мерч;900;0;1;orders_only
22168;Махачкала Акушинского 274 Сириус Сторона Б 42.96975, 47.40965;РИК;17600;0;1;orders_only
22438;Моделирование коробки Простое экстерьер;Дизайн;100;0;1;orders_only
22474;Подбор сцены Простой интерьер;Дизайн;200;0;1;orders_only
22494;Доработка сцены Средней сложности экстерьер;Дизайн;700;0;1;orders_only
22498;Подбор модели 3D Простая;Дизайн;500;0;1;orders_only
22500;Подбор модели 3D Средней сложности;Дизайн;1000;0;1;orders_only
22504;Доработка модели 3D Простая;Дизайн;1000;0;1;orders_only
22512;Архитектурное освещение Средней сложности экстерьер;Дизайн;500;0;1;orders_only
22874;Табличка пластиковая с гравировкой на деревянной ножке 10х15 см за 1 шт более 100 шт POS;POS;1170;0;1;orders_only
22996;Махачкала Даниялова 61 Поликлиника Надежда Сторона Б 42.97949, 47.51637;РИК;30000;0;1;orders_only
23100;Титульная вывеска Фон+Аппликация 0,65-1 кв.м 1-3 шт Цех;Цех;4668.46;0;1;orders_only
23134;Крафт-картон А4 коричневая/коричневая 350 гр. 1 шт;Печатная;46.2;0;1;orders_only
23146;Крафт-картон А5 коричневая/коричневая 350 гр. 1 шт;Печатная;23.1;0;1;orders_only
23190;Махачкала Амет-Хана Султана 153 Кольцо Сторона Б 42.9037, 47.51985;РИК;20000;0;1;orders_only
23402;Хайкот А6 бум. 140 гр. 1 шт Печатная;Печатная;0.75;0;1;orders_only
23410;Хайкот бум. визитки 140 гр. 1 шт;Печатная;0.25;0;1;orders_only
23634;Карман плоский ПЭТ 0,5 мм стандарт А5 1-2 шт Цех;Цех;390;0;1;orders_only
23636;Карман плоский ПЭТ 0,5 мм стандарт А5 3-5 шт Цех;Цех;271.4;0;1;orders_only
23638;Карман плоский ПЭТ 0,5 мм стандарт А5 5-10 шт Цех;Цех;232.5;0;1;orders_only
23644;Карман плоский ПЭТ 0,5 мм стандарт А5 более 50 шт Цех;Цех;143;0;1;orders_only
23656;Ламинация с накаткой для интерьерной печати винила холодная глянцевая более 50 кв.м;Сольвент;585;0;1;orders_only
23686;Поликарбонат6 сотовый цветной 2-3 кв.м;Цех;1554.8;0;1;orders_only
23802;ПЭТ0,5 прозрачный до 1 кв.м;Цех;525.59;0;1;orders_only
23806;ПЭТ0,5 прозрачный 2-5 кв.м;Цех;467.19;0;1;orders_only
23812;ПЭТ0,5 прозрачный более 10 кв.м;Цех;379.59;0;1;orders_only
