PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;SECTION_NAME;PARENT_SECTION;COST_PRICE;MARKUP_RATIO;PRICE_MODE;CONFIDENCE_TIER;ORDER_ROWS;OFFER_ROWS;CURRENT_BASE_PRICE;RECOMMENDED_PRICE;SUGGESTED_MIN_PRICE;SUGGESTED_MAX_PRICE;OFFER_QTY_LADDER;MANUAL_REVIEW_REASON;NEAREST_ANALOG_1;NEAREST_ANALOG_2;NEAREST_ANALOG_3
22294;22294;Сольвентная печать стикеров на виниле более 50 кв.м;Сольвент;Сольвент;Стикеры;900;;manual;low;0;0;1170;;;;;insufficient_history;22294:Сольвентная печать стикеров на виниле более 50 кв.м;;
22302;22302;УФ печать стикеров на прозрачной пленке с белым цветом 10-20 кв.м;POS;УФ печать;Стикеры;2000;;manual;low;0;8;3000;;;;10;insufficient_history;22302:УФ печать стикеров на прозрачной пленке с белым цветом 10-20 кв.м;;
22304;22304;УФ печать стикеров на прозрачной пленке с белым цветом 20-50 кв.м;POS;УФ печать;Стикеры;2000;;manual;low;0;8;2800;;;;20;insufficient_history;22304:УФ печать стикеров на прозрачной пленке с белым цветом 20-50 кв.м;;
22306;22306;УФ печать стикеров на прозрачной пленке с белым цветом более 50 кв.м;POS;УФ печать;Стикеры;2000;;manual;low;0;0;2600;;;;;insufficient_history;22306:УФ печать стикеров на прозрачной пленке с белым цветом более 50 кв.м;;
22316;22316;УФ печать на прозрачной пленке 20-50 кв.м;POS;УФ печать;Самоклейка;1400;;manual;low;0;0;1960;;;;;insufficient_history;22316:УФ печать на прозрачной пленке 20-50 кв.м;;
22390;22390;Обмерный план Простое интерьер;Дизайн;Интерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22390:Обмерный план Простое интерьер;;
22392;22392;Обмерный план Средней сложности интерьер;Дизайн;Интерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22392:Обмерный план Средней сложности интерьер;;
22394;22394;Обмерный план Сложное интерьер;Дизайн;Интерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22394:Обмерный план Сложное интерьер;;
22396;22396;Коробка Простое интерьер;Дизайн;Интерьер;3D;50;;manual;low;0;1;100;;;;1;insufficient_history;22396:Коробка Простое интерьер;;
22398;22398;Коробка Средней сложности интерьер;Дизайн;Интерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22398:Коробка Средней сложности интерьер;;
22400;22400;Коробка Сложное интерьер;Дизайн;Интерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22400:Коробка Сложное интерьер;;
22402;22402;Эргономика Простое интерьер;Дизайн;Интерьер;3D;50;;manual;low;0;1;100;;;;1;insufficient_history;22402:Эргономика Простое интерьер;;
22404;22404;Эргономика Средней сложности интерьер;Дизайн;Интерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22404:Эргономика Средней сложности интерьер;;
22406;22406;Эргономика Сложное интерьер;Дизайн;Интерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22406:Эргономика Сложное интерьер;;
22408;22408;Меблировка Простое интерьер;Дизайн;Интерьер;3D;50;;manual;low;0;1;100;;;;1;insufficient_history;22408:Меблировка Простое интерьер;;
22410;22410;Меблировка Средней сложности интерьер;Дизайн;Интерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22410:Меблировка Средней сложности интерьер;;
22412;22412;Меблировка Сложное интерьер;Дизайн;Интерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22412:Меблировка Сложное интерьер;;
22414;22414;Текстурирование Простое интерьер;Дизайн;Интерьер;3D;50;;manual;low;0;1;100;;;;1;insufficient_history;22414:Текстурирование Простое интерьер;;
22416;22416;Текстурирование Средней сложности интерьер;Дизайн;Интерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22416:Текстурирование Средней сложности интерьер;;
22422;22422;Освещение Средней сложности интерьер;Дизайн;Интерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22422:Освещение Средней сложности интерьер;;
22424;22424;Освещение Сложное интерьер;Дизайн;Интерьер;3D;300;;manual;low;0;1;600;;;;1;insufficient_history;22424:Освещение Сложное интерьер;;
22434;22434;Обмерный план Средней сложности экстерьер;Дизайн;Экстерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22434:Обмерный план Средней сложности экстерьер;;
22436;22436;Обмерный план Сложное экстерьер;Дизайн;Экстерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22436:Обмерный план Сложное экстерьер;;
22440;22440;Моделирование коробки Средней сложности экстерьер;Дизайн;Экстерьер;3D;100;;manual;low;0;0;200;;;;;insufficient_history;22440:Моделирование коробки Средней сложности экстерьер;;
22442;22442;Моделирование коробки Сложное экстерьер;Дизайн;Экстерьер;3D;150;;manual;low;0;0;300;;;;;insufficient_history;22442:Моделирование коробки Сложное экстерьер;;
22446;22446;Архитектурное моделирование Средней сложности экстерьер;Дизайн;Экстерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22446:Архитектурное моделирование Средней сложности экстерьер;;
22448;22448;Архитектурное моделирование Сложное экстерьер;Дизайн;Экстерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22448:Архитектурное моделирование Сложное экстерьер;;
22452;22452;Декорирование Средней сложности экстерьер;Дизайн;Экстерьер;3D;150;;manual;low;0;1;300;;;;1;insufficient_history;22452:Декорирование Средней сложности экстерьер;;
22454;22454;Декорирование Сложное экстерьер;Дизайн;Экстерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22454:Декорирование Сложное экстерьер;;
22458;22458;Текстурирование Средней сложности экстерьер;Дизайн;Экстерьер;3D;100;;manual;low;0;1;200;;;;1;insufficient_history;22458:Текстурирование Средней сложности экстерьер;;
22466;22466;Освещение Сложное экстерьер;Дизайн;Экстерьер;3D;400;;manual;low;0;1;800;;;;1;insufficient_history;22466:Освещение Сложное экстерьер;;
22476;22476;Подбор сцены интерьера Средней сложности интерьер;Дизайн;Интерьер;3D;150;;manual;low;0;0;300;;;;;insufficient_history;22476:Подбор сцены интерьера Средней сложности интерьер;;
22478;22478;Подбор сцены интерьера Сложный интерьер;Дизайн;Интерьер;3D;200;;manual;low;0;0;400;;;;;insufficient_history;22478:Подбор сцены интерьера Сложный интерьер;;
22480;22480;Доработка сцены Простая интерьер;Дизайн;Интерьер;3D;200;;manual;low;0;0;400;;;;;insufficient_history;22480:Доработка сцены Простая интерьер;;
22482;22482;Доработка сцены Средней сложности интерьер;Дизайн;Интерьер;3D;250;;manual;low;0;0;500;;;;;insufficient_history;22482:Доработка сцены Средней сложности интерьер;;
22484;22484;Доработка сцены Сложная интерьер;Дизайн;Интерьер;3D;300;;manual;low;0;0;600;;;;;insufficient_history;22484:Доработка сцены Сложная интерьер;;
22486;22486;Подбор сцены Простой экстерьер;Дизайн;Экстерьер;3D;200;;manual;low;0;1;400;;;;1;insufficient_history;22486:Подбор сцены Простой экстерьер;;
22488;22488;Подбор сцены Средней сложности экстерьер;Дизайн;Экстерьер;3D;250;;manual;low;0;1;500;;;;1;insufficient_history;22488:Подбор сцены Средней сложности экстерьер;;
22490;22490;Подбор сцены Сложный экстерьер;Дизайн;Экстерьер;3D;300;;manual;low;0;1;600;;;;1;insufficient_history;22490:Подбор сцены Сложный экстерьер;;
22492;22492;Доработка сцены Простая экстерьер;Дизайн;Экстерьер;3D;300;;manual;low;0;0;600;;;;;insufficient_history;22492:Доработка сцены Простая экстерьер;;
22496;22496;Доработка сцены Сложная экстерьер;Дизайн;Экстерьер;3D;400;;manual;low;0;0;800;;;;;insufficient_history;22496:Доработка сцены Сложная экстерьер;;
22506;22506;Доработка модели 3D Средней сложности;Дизайн;Доработка модели;3D;750;;manual;low;0;0;1500;;;;;insufficient_history;22506:Доработка модели 3D Средней сложности;;
22510;22510;Архитектурное освещение Простое экстерьер;Дизайн;Экстерьер;3D;150;;manual;low;0;0;300;;;;;insufficient_history;22510:Архитектурное освещение Простое экстерьер;;
22514;22514;Архитектурное освещение Сложное экстерьер;Дизайн;Экстерьер;3D;350;;manual;low;0;0;700;;;;;insufficient_history;22514:Архитектурное освещение Сложное экстерьер;;
22516;22516;Кружка из пшеничного волокна «Morning» от 10 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;367.38;;;;10;insufficient_history;22516:Кружка из пшеничного волокна «Morning» от 10 шт;;
22518;22518;Кружка из пшеничного волокна «Morning» от 20 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;346.97;;;;20;insufficient_history;22518:Кружка из пшеничного волокна «Morning» от 20 шт;;
22520;22520;Кружка из пшеничного волокна «Morning» от 50 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;326.56;;;;50;insufficient_history;22520:Кружка из пшеничного волокна «Morning» от 50 шт;;
22522;22522;Кружка из пшеничного волокна «Morning» от 100 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;306.15;;;;100;insufficient_history;22522:Кружка из пшеничного волокна «Morning» от 100 шт;;
22524;22524;Кружка из пшеничного волокна «Morning» от 200 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;285.74;;;;200;insufficient_history;22524:Кружка из пшеничного волокна «Morning» от 200 шт;;
22526;22526;Кружка из пшеничного волокна «Morning» от 500 шт;Мерч;Кружки;Типография;204.1;;manual;low;0;1;265.33;;;;500;insufficient_history;22526:Кружка из пшеничного волокна «Morning» от 500 шт;;
22528;22528;Кружка «C1» soft-touch от 10 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;489.06;;;;10;insufficient_history;22528:Кружка «C1» soft-touch от 10 шт;;
22530;22530;Кружка «C1» soft-touch от 20 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;461.89;;;;20;insufficient_history;22530:Кружка «C1» soft-touch от 20 шт;;
22532;22532;Кружка «C1» soft-touch от 50 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;434.72;;;;50;insufficient_history;22532:Кружка «C1» soft-touch от 50 шт;;
22534;22534;Кружка «C1» soft-touch от 100 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;407.55;;;;100;insufficient_history;22534:Кружка «C1» soft-touch от 100 шт;;
22536;22536;Кружка «C1» soft-touch от 200 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;380.38;;;;200;insufficient_history;22536:Кружка «C1» soft-touch от 200 шт;;
22538;22538;Кружка «C1» soft-touch от 500 шт;Мерч;Кружки;Типография;271.7;;manual;low;0;1;353.21;;;;500;insufficient_history;22538:Кружка «C1» soft-touch от 500 шт;;
22540;22540;Кружка с покрытием soft-touch «Barrel of a Gum» от 10 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;579.42;;;;10;insufficient_history;22540:Кружка с покрытием soft-touch «Barrel of a Gum» от 10 шт;;
22542;22542;Кружка с покрытием soft-touch «Barrel of a Gum» от 20 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;547.23;;;;20;insufficient_history;22542:Кружка с покрытием soft-touch «Barrel of a Gum» от 20 шт;;
22544;22544;Кружка с покрытием soft-touch «Barrel of a Gum» от 50 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;515.04;;;;50;insufficient_history;22544:Кружка с покрытием soft-touch «Barrel of a Gum» от 50 шт;;
22546;22546;Кружка с покрытием soft-touch «Barrel of a Gum» от 100 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;482.85;;;;100;insufficient_history;22546:Кружка с покрытием soft-touch «Barrel of a Gum» от 100 шт;;
22548;22548;Кружка с покрытием soft-touch «Barrel of a Gum» от 200 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;450.66;;;;200;insufficient_history;22548:Кружка с покрытием soft-touch «Barrel of a Gum» от 200 шт;;
22550;22550;Кружка с покрытием soft-touch «Barrel of a Gum» от 500 шт;Мерч;Кружки;Типография;321.9;;manual;low;0;1;418.47;;;;500;insufficient_history;22550:Кружка с покрытием soft-touch «Barrel of a Gum» от 500 шт;;
22552;22552;Кофейная пара «Espresso» от 10 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;743.58;;;;10;insufficient_history;22552:Кофейная пара «Espresso» от 10 шт;;
22554;22554;Кофейная пара «Espresso» от 20 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;702.27;;;;20;insufficient_history;22554:Кофейная пара «Espresso» от 20 шт;;
22556;22556;Кофейная пара «Espresso» от 50 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;660.96;;;;50;insufficient_history;22556:Кофейная пара «Espresso» от 50 шт;;
22558;22558;Кофейная пара «Espresso» от 100 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;619.65;;;;100;insufficient_history;22558:Кофейная пара «Espresso» от 100 шт;;
22560;22560;Кофейная пара «Espresso» от 200 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;578.34;;;;200;insufficient_history;22560:Кофейная пара «Espresso» от 200 шт;;
22562;22562;Кофейная пара «Espresso» от 500 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;537.03;;;;500;insufficient_history;22562:Кофейная пара «Espresso» от 500 шт;;
22564;22564;Кофейная пара «Ristretto» от 10 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;743.58;;;;10;insufficient_history;22564:Кофейная пара «Ristretto» от 10 шт;;
22566;22566;Кофейная пара «Ristretto» от 20 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;702.27;;;;20;insufficient_history;22566:Кофейная пара «Ristretto» от 20 шт;;
22568;22568;Кофейная пара «Ristretto» от 50 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;660.96;;;;50;insufficient_history;22568:Кофейная пара «Ristretto» от 50 шт;;
22570;22570;Кофейная пара «Ristretto» от 100 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;619.65;;;;100;insufficient_history;22570:Кофейная пара «Ristretto» от 100 шт;;
22572;22572;Кофейная пара «Ristretto» от 200 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;578.34;;;;200;insufficient_history;22572:Кофейная пара «Ristretto» от 200 шт;;
22574;22574;Кофейная пара «Ristretto» от 500 шт;Мерч;Кружки;Типография;413.1;;manual;low;0;1;537.03;;;;500;insufficient_history;22574:Кофейная пара «Ristretto» от 500 шт;;
22576;22576;Чайная пара «Phyto» от 10 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;802.98;;;;10;insufficient_history;22576:Чайная пара «Phyto» от 10 шт;;
22578;22578;Чайная пара «Phyto» от 20 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;758.37;;;;20;insufficient_history;22578:Чайная пара «Phyto» от 20 шт;;
22580;22580;Чайная пара «Phyto» от 50 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;713.76;;;;50;insufficient_history;22580:Чайная пара «Phyto» от 50 шт;;
22582;22582;Чайная пара «Phyto» от 100 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;669.15;;;;100;insufficient_history;22582:Чайная пара «Phyto» от 100 шт;;
22584;22584;Чайная пара «Phyto» от 200 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;624.54;;;;200;insufficient_history;22584:Чайная пара «Phyto» от 200 шт;;
22586;22586;Чайная пара «Phyto» от 500 шт;Мерч;Кружки;Типография;446.1;;manual;low;0;1;579.93;;;;500;insufficient_history;22586:Чайная пара «Phyto» от 500 шт;;
22588;22588;Чайная пара «Lotos» от 10 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;939.6;;;;10;insufficient_history;22588:Чайная пара «Lotos» от 10 шт;;
22590;22590;Чайная пара «Lotos» от 20 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;887.4;;;;20;insufficient_history;22590:Чайная пара «Lotos» от 20 шт;;
22592;22592;Чайная пара «Lotos» от 50 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;835.2;;;;50;insufficient_history;22592:Чайная пара «Lotos» от 50 шт;;
22594;22594;Чайная пара «Lotos» от 100 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;783;;;;100;insufficient_history;22594:Чайная пара «Lotos» от 100 шт;;
22596;22596;Чайная пара «Lotos» от 200 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;730.8;;;;200;insufficient_history;22596:Чайная пара «Lotos» от 200 шт;;
22598;22598;Чайная пара «Lotos» от 500 шт;Мерч;Кружки;Типография;522;;manual;low;0;1;678.6;;;;500;insufficient_history;22598:Чайная пара «Lotos» от 500 шт;;
22600;22600;Чайная пара с бамбуковым блюдцем «Sheffield» от 10 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;1017;;;;10;insufficient_history;22600:Чайная пара с бамбуковым блюдцем «Sheffield» от 10 шт;;
22602;22602;Чайная пара с бамбуковым блюдцем «Sheffield» от 20 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;960.5;;;;20;insufficient_history;22602:Чайная пара с бамбуковым блюдцем «Sheffield» от 20 шт;;
22604;22604;Чайная пара с бамбуковым блюдцем «Sheffield» от 50 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;904;;;;50;insufficient_history;22604:Чайная пара с бамбуковым блюдцем «Sheffield» от 50 шт;;
22606;22606;Чайная пара с бамбуковым блюдцем «Sheffield» от 100 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;847.5;;;;100;insufficient_history;22606:Чайная пара с бамбуковым блюдцем «Sheffield» от 100 шт;;
22608;22608;Чайная пара с бамбуковым блюдцем «Sheffield» от 200 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;791;;;;200;insufficient_history;22608:Чайная пара с бамбуковым блюдцем «Sheffield» от 200 шт;;
22610;22610;Чайная пара с бамбуковым блюдцем «Sheffield» от 500 шт;Мерч;Кружки;Типография;565;;manual;low;0;1;734.5;;;;500;insufficient_history;22610:Чайная пара с бамбуковым блюдцем «Sheffield» от 500 шт;;
22612;22612;Ручка шариковая «C1» soft-touch пластиковая от 50 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;0;121.46;;;;;insufficient_history;22612:Ручка шариковая «C1» soft-touch пластиковая от 50 шт;;
22614;22614;Ручка шариковая «C1» soft-touch пластиковая от 100 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;1;114.72;;;;100;insufficient_history;22614:Ручка шариковая «C1» soft-touch пластиковая от 100 шт;;
22616;22616;Ручка шариковая «C1» soft-touch пластиковая от 200 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;2;107.97;;;;200|300;insufficient_history;22616:Ручка шариковая «C1» soft-touch пластиковая от 200 шт;;
22618;22618;Ручка шариковая «C1» soft-touch пластиковая от 500 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;1;101.22;;;;500;insufficient_history;22618:Ручка шариковая «C1» soft-touch пластиковая от 500 шт;;
22620;22620;Ручка шариковая «C1» soft-touch пластиковая от 1000 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;1;94.47;;;;1000;insufficient_history;22620:Ручка шариковая «C1» soft-touch пластиковая от 1000 шт;;
22622;22622;Ручка шариковая «C1» soft-touch пластиковая от 2000 шт;Мерч;Пластиковые;Ручки;67.48;;manual;low;0;1;87.72;;;;2000;insufficient_history;22622:Ручка шариковая «C1» soft-touch пластиковая от 2000 шт;;
22624;22624;Ручка шариковая «C1» soft-touch металлическая от 50 шт;Мерч;Металлические;Ручки;76.02;;manual;low;0;0;136.84;;;;;insufficient_history;22624:Ручка шариковая «C1» soft-touch металлическая от 50 шт;;
22628;22628;Ручка шариковая «C1» soft-touch металлическая от 200 шт;Мерч;Металлические;Ручки;76.02;;manual;low;0;2;121.63;;;;200|300;insufficient_history;22628:Ручка шариковая «C1» soft-touch металлическая от 200 шт;;
22630;22630;Ручка шариковая «C1» soft-touch металлическая от 500 шт;Мерч;Металлические;Ручки;76.02;;manual;low;0;1;114.03;;;;500;insufficient_history;22630:Ручка шариковая «C1» soft-touch металлическая от 500 шт;;
22632;22632;Ручка шариковая «C1» soft-touch металлическая от 1000 шт;Мерч;Металлические;Ручки;76.02;;manual;low;0;1;106.43;;;;1000;insufficient_history;22632:Ручка шариковая «C1» soft-touch металлическая от 1000 шт;;
22634;22634;Ручка шариковая «C1» soft-touch металлическая от 2000 шт;Мерч;Металлические;Ручки;76.02;;manual;low;0;1;98.83;;;;2000;insufficient_history;22634:Ручка шариковая «C1» soft-touch металлическая от 2000 шт;;
22636;22636;Ручка шариковая «Taper Metal» soft-touch металлическая от 50 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;0;153.31;;;;;insufficient_history;22636:Ручка шариковая «Taper Metal» soft-touch металлическая от 50 шт;;
22638;22638;Ручка шариковая «Taper Metal» soft-touch металлическая от 100 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;1;144.79;;;;100;insufficient_history;22638:Ручка шариковая «Taper Metal» soft-touch металлическая от 100 шт;;
22640;22640;Ручка шариковая «Taper Metal» soft-touch металлическая от 200 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;2;136.27;;;;200|300;insufficient_history;22640:Ручка шариковая «Taper Metal» soft-touch металлическая от 200 шт;;
22642;22642;Ручка шариковая «Taper Metal» soft-touch металлическая от 500 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;1;127.76;;;;500;insufficient_history;22642:Ручка шариковая «Taper Metal» soft-touch металлическая от 500 шт;;
22644;22644;Ручка шариковая «Taper Metal» soft-touch металлическая от 1000 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;1;119.24;;;;1000;insufficient_history;22644:Ручка шариковая «Taper Metal» soft-touch металлическая от 1000 шт;;
22646;22646;Ручка шариковая «Taper Metal» soft-touch металлическая от 2000 шт;Мерч;Металлические;Ручки;85.17;;manual;low;0;1;110.72;;;;2000;insufficient_history;22646:Ручка шариковая «Taper Metal» soft-touch металлическая от 2000 шт;;
22648;22648;Ручка soft-touch шариковая «Zorro» пластиковая от 50 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;0;123.97;;;;;insufficient_history;22648:Ручка soft-touch шариковая «Zorro» пластиковая от 50 шт;;
22650;22650;Ручка soft-touch шариковая «Zorro» пластиковая от 100 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;1;117.08;;;;100;insufficient_history;22650:Ручка soft-touch шариковая «Zorro» пластиковая от 100 шт;;
22652;22652;Ручка soft-touch шариковая «Zorro» пластиковая от 200 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;2;110.19;;;;200|300;insufficient_history;22652:Ручка soft-touch шариковая «Zorro» пластиковая от 200 шт;;
22654;22654;Ручка soft-touch шариковая «Zorro» пластиковая от 500 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;1;103.31;;;;500;insufficient_history;22654:Ручка soft-touch шариковая «Zorro» пластиковая от 500 шт;;
22656;22656;Ручка soft-touch шариковая «Zorro» пластиковая от 1000 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;1;96.42;;;;1000;insufficient_history;22656:Ручка soft-touch шариковая «Zorro» пластиковая от 1000 шт;;
22658;22658;Ручка soft-touch шариковая «Zorro» пластиковая от 2000 шт;Мерч;Пластиковые;Ручки;68.87;;manual;low;0;1;89.53;;;;2000;insufficient_history;22658:Ручка soft-touch шариковая «Zorro» пластиковая от 2000 шт;;
22660;22660;Ручка шариковая «Air» пластиковая от 50 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;0;80.57;;;;;insufficient_history;22660:Ручка шариковая «Air» пластиковая от 50 шт;;
22662;22662;Ручка шариковая «Air» пластиковая от 100 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;1;76.09;;;;100;insufficient_history;22662:Ручка шариковая «Air» пластиковая от 100 шт;;
22664;22664;Ручка шариковая «Air» пластиковая от 200 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;2;71.62;;;;200|300;insufficient_history;22664:Ручка шариковая «Air» пластиковая от 200 шт;;
22666;22666;Ручка шариковая «Air» пластиковая от 500 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;1;67.14;;;;500;insufficient_history;22666:Ручка шариковая «Air» пластиковая от 500 шт;;
22668;22668;Ручка шариковая «Air» пластиковая от 1000 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;1;62.66;;;;1000;insufficient_history;22668:Ручка шариковая «Air» пластиковая от 1000 шт;;
22670;22670;Ручка шариковая «Air» пластиковая от 2000 шт;Мерч;Пластиковые;Ручки;44.76;;manual;low;0;1;58.19;;;;2000;insufficient_history;22670:Ручка шариковая «Air» пластиковая от 2000 шт;;
22672;22672;Ручка шариковая «Diamond» пластиковая от 50 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;0;89.41;;;;;insufficient_history;22672:Ручка шариковая «Diamond» пластиковая от 50 шт;;
22674;22674;Ручка шариковая «Diamond» пластиковая от 100 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;1;84.44;;;;100;insufficient_history;22674:Ручка шариковая «Diamond» пластиковая от 100 шт;;
22676;22676;Ручка шариковая «Diamond» пластиковая от 200 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;2;79.47;;;;200|300;insufficient_history;22676:Ручка шариковая «Diamond» пластиковая от 200 шт;;
22678;22678;Ручка шариковая «Diamond» пластиковая от 500 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;1;74.51;;;;500;insufficient_history;22678:Ручка шариковая «Diamond» пластиковая от 500 шт;;
22680;22680;Ручка шариковая «Diamond» пластиковая от 1000 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;1;69.54;;;;1000;insufficient_history;22680:Ручка шариковая «Diamond» пластиковая от 1000 шт;;
22682;22682;Ручка шариковая «Diamond» пластиковая от 2000 шт;Мерч;Пластиковые;Ручки;49.67;;manual;low;0;1;64.57;;;;2000;insufficient_history;22682:Ручка шариковая «Diamond» пластиковая от 2000 шт;;
22684;22684;Ручка шариковая «Reedy» пластиковая от 50 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;0;87.79;;;;;insufficient_history;22684:Ручка шариковая «Reedy» пластиковая от 50 шт;;
22686;22686;Ручка шариковая «Reedy» пластиковая от 100 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;1;82.91;;;;100;insufficient_history;22686:Ручка шариковая «Reedy» пластиковая от 100 шт;;
22688;22688;Ручка шариковая «Reedy» пластиковая от 200 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;2;78.03;;;;200|300;insufficient_history;22688:Ручка шариковая «Reedy» пластиковая от 200 шт;;
22690;22690;Ручка шариковая «Reedy» пластиковая от 500 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;1;73.16;;;;500;insufficient_history;22690:Ручка шариковая «Reedy» пластиковая от 500 шт;;
22692;22692;Ручка шариковая «Reedy» пластиковая от 1000 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;1;68.28;;;;1000;insufficient_history;22692:Ручка шариковая «Reedy» пластиковая от 1000 шт;;
22694;22694;Ручка шариковая «Reedy» пластиковая от 2000 шт;Мерч;Пластиковые;Ручки;48.77;;manual;low;0;1;63.4;;;;2000;insufficient_history;22694:Ручка шариковая «Reedy» пластиковая от 2000 шт;;
22696;22696;Ежедневник недатированный А5- «Megapolis Flex Quattro» 1 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;0;896.4;;;;;insufficient_history;22696:Ежедневник недатированный А5- «Megapolis Flex Quattro» 1 шт;;
22698;22698;Ежедневник недатированный А5- «Megapolis Flex Quattro» 5 шт;Мерч;Ежедневники;Типография;498;;manual;low;0;1;846.6;;;;5;insufficient_history;22698:Ежедневник недатированный А5- «Megapolis Flex Quattro» 5 шт;;
