DATASET;ID;TITLE;OPPORTUNITY;COMPANY_ID;CONTACT_ID;BEGINDATE;CLOSEDATE;DESCRIPTION;GOOD_ID;PRODUCT_ID;PRODUCT_NAME;PRICE;PRICE_ACCOUNT;QUANTITY;BASE_PRICE;CATALOG_ID;SECTION_ID;NAME;Направление;CLIENT_SOURCE;CLIENT_LABEL;CLIENT_KEY;CLIENT_CONTEXT_STATUS;PRODUCT_KEY;CATALOG_MATCH_STATUS;PRODUCT_NAME_NORMALIZED;LINE_TOTAL;PRICE_NUM;BASE_PRICE_NUM;QUANTITY_NUM;PRICE_TO_BASE_RATIO;NORMALIZED_DIRECTION;DIRECTION_SOURCE;CLOSE_MONTH;CLOSE_YEAR;DEAL_DURATION_DAYS
goods;;;;;;;;;;7796;Сборка объема ПВХ3 простые 101-300 мп Цех;;;;657.38;21;822;Сборка объема ПВХ3 простые 101-300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7796;catalog;Сборка объема ПВХ3 простые 101-300 мп Цех;;;657.38;;;Цех;raw;;;
goods;;;;;;;;;;7798;Сборка объема ПВХ3 простые более 300 мп Цех;;;;601.15;21;822;Сборка объема ПВХ3 простые более 300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7798;catalog;Сборка объема ПВХ3 простые более 300 мп Цех;;;601.15;;;Цех;raw;;;
goods;;;;;;;;;;7800;Сборка объема ПВХ3 сложные до 3 мп Цех;;;;1070.50;21;822;Сборка объема ПВХ3 сложные до 3 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7800;catalog;Сборка объема ПВХ3 сложные до 3 мп Цех;;;1070.5;;;Цех;raw;;;
goods;;;;;;;;;;7802;Сборка объема ПВХ3 сложные 3-10 мп Цех;;;;994.05;21;822;Сборка объема ПВХ3 сложные 3-10 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7802;catalog;Сборка объема ПВХ3 сложные 3-10 мп Цех;;;994.05;;;Цех;raw;;;
goods;;;;;;;;;;7804;Сборка объема ПВХ3 сложные 11-50 мп Цех;;;;925.83;21;822;Сборка объема ПВХ3 сложные 11-50 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7804;catalog;Сборка объема ПВХ3 сложные 11-50 мп Цех;;;925.83;;;Цех;raw;;;
goods;;;;;;;;;;7806;Сборка объема ПВХ3 сложные 51-100 мп Цех;;;;857.60;21;822;Сборка объема ПВХ3 сложные 51-100 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7806;catalog;Сборка объема ПВХ3 сложные 51-100 мп Цех;;;857.6;;;Цех;raw;;;
goods;;;;;;;;;;7808;Сборка объема ПВХ3 сложные 101-300 мп Цех;;;;789.38;21;822;Сборка объема ПВХ3 сложные 101-300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7808;catalog;Сборка объема ПВХ3 сложные 101-300 мп Цех;;;789.38;;;Цех;raw;;;
goods;;;;;;;;;;7810;Сборка объема ПВХ3 сложные более 300 мп Цех;;;;721.15;21;822;Сборка объема ПВХ3 сложные более 300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7810;catalog;Сборка объема ПВХ3 сложные более 300 мп Цех;;;721.15;;;Цех;raw;;;
goods;;;;;;;;;;7812;Сборка объема ПВХ5 простые до 3 мп Цех;;;;957.30;21;822;Сборка объема ПВХ5 простые до 3 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7812;catalog;Сборка объема ПВХ5 простые до 3 мп Цех;;;957.3;;;Цех;raw;;;
goods;;;;;;;;;;7814;Сборка объема ПВХ5 простые 3-10 мп Цех;;;;883.17;21;822;Сборка объема ПВХ5 простые 3-10 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7814;catalog;Сборка объема ПВХ5 простые 3-10 мп Цех;;;883.17;;;Цех;raw;;;
goods;;;;;;;;;;7816;Сборка объема ПВХ5 простые 11-50 мп Цех;;;;825.11;21;822;Сборка объема ПВХ5 простые 11-50 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7816;catalog;Сборка объема ПВХ5 простые 11-50 мп Цех;;;825.11;;;Цех;raw;;;
goods;;;;;;;;;;7818;Сборка объема ПВХ5 простые 51-100 мп Цех;;;;767.04;21;822;Сборка объема ПВХ5 простые 51-100 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7818;catalog;Сборка объема ПВХ5 простые 51-100 мп Цех;;;767.04;;;Цех;raw;;;
goods;;;;;;;;;;7820;Сборка объема ПВХ5 простые 101-300 мп Цех;;;;708.98;21;822;Сборка объема ПВХ5 простые 101-300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7820;catalog;Сборка объема ПВХ5 простые 101-300 мп Цех;;;708.98;;;Цех;raw;;;
goods;;;;;;;;;;7822;Сборка объема ПВХ5 простые более 300 мп Цех;;;;650.91;21;822;Сборка объема ПВХ5 простые более 300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7822;catalog;Сборка объема ПВХ5 простые более 300 мп Цех;;;650.91;;;Цех;raw;;;
goods;;;;;;;;;;7824;Сборка объема ПВХ8 простые до 3 мп Цех;;;;1463.25;21;822;Сборка объема ПВХ8 простые до 3 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7824;catalog;Сборка объема ПВХ8 простые до 3 мп Цех;;;1463.25;;;Цех;raw;;;
goods;;;;;;;;;;7826;Сборка объема ПВХ8 простые 3-10 мп Цех;;;;1343.53;21;822;Сборка объема ПВХ8 простые 3-10 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7826;catalog;Сборка объема ПВХ8 простые 3-10 мп Цех;;;1343.53;;;Цех;raw;;;
goods;;;;;;;;;;7828;Сборка объема ПВХ8 простые 11-50 мп Цех;;;;1257.66;21;822;Сборка объема ПВХ8 простые 11-50 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7828;catalog;Сборка объема ПВХ8 простые 11-50 мп Цех;;;1257.66;;;Цех;raw;;;
goods;;;;;;;;;;7830;Сборка объема ПВХ8 простые 51-100 мп Цех;;;;1171.80;21;822;Сборка объема ПВХ8 простые 51-100 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7830;catalog;Сборка объема ПВХ8 простые 51-100 мп Цех;;;1171.8;;;Цех;raw;;;
goods;;;;;;;;;;7832;Сборка объема ПВХ8 простые 101-300 мп Цех;;;;1085.94;21;822;Сборка объема ПВХ8 простые 101-300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7832;catalog;Сборка объема ПВХ8 простые 101-300 мп Цех;;;1085.94;;;Цех;raw;;;
goods;;;;;;;;;;7834;Сборка объема ПВХ8 простые более 300 мп Цех;;;;1000.08;21;822;Сборка объема ПВХ8 простые более 300 мп Цех;Цех;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7834;catalog;Сборка объема ПВХ8 простые более 300 мп Цех;;;1000.08;;;Цех;raw;;;
goods;;;;;;;;;;7836;НЕВИЯ А3 бум. 80 гр. 1 шт Печатная;;;;7.06;21;936;НЕВИЯ А3 бум. 80 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7836;catalog;НЕВИЯ А3 бум. 80 гр. 1 шт Печатная;;;7.06;;;Печатная;raw;;;
goods;;;;;;;;;;7838;НЕВИЯ А3 бум. 120 гр. 1 шт Печатная;;;;12.30;21;936;НЕВИЯ А3 бум. 120 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7838;catalog;НЕВИЯ А3 бум. 120 гр. 1 шт Печатная;;;12.3;;;Печатная;raw;;;
goods;;;;;;;;;;7840;НЕВИЯ А3 бум. 160 гр. 1 шт Печатная;;;;15.68;21;936;НЕВИЯ А3 бум. 160 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7840;catalog;НЕВИЯ А3 бум. 160 гр. 1 шт Печатная;;;15.68;;;Печатная;raw;;;
goods;;;;;;;;;;7842;НЕВИЯ А3 бум. 200 гр. 1 шт Печатная;;;;19.60;21;936;НЕВИЯ А3 бум. 200 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7842;catalog;НЕВИЯ А3 бум. 200 гр. 1 шт Печатная;;;19.6;;;Печатная;raw;;;
goods;;;;;;;;;;7844;НЕВИЯ А3 бум. 250 гр. 1 шт Печатная;;;;17.60;21;936;НЕВИЯ А3 бум. 250 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7844;catalog;НЕВИЯ А3 бум. 250 гр. 1 шт Печатная;;;17.6;;;Печатная;raw;;;
goods;;;;;;;;;;7846;НЕВИЯ А3 бум. 300 гр. 1 шт Печатная;;;;31.20;21;936;НЕВИЯ А3 бум. 300 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7846;catalog;НЕВИЯ А3 бум. 300 гр. 1 шт Печатная;;;31.2;;;Печатная;raw;;;
goods;;;;;;;;;;7848;Люмиарт А3 бум. 115 гр. 1 шт Печатная;;;;3.78;21;936;Люмиарт А3 бум. 115 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7848;catalog;Люмиарт А3 бум. 115 гр. 1 шт Печатная;;;3.78;;;Печатная;raw;;;
goods;;;;;;;;;;7850;Люмиарт А3 бум. 130 гр. 1 шт Печатная;;;;6.00;21;936;Люмиарт А3 бум. 130 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7850;catalog;Люмиарт А3 бум. 130 гр. 1 шт Печатная;;;6;;;Печатная;raw;;;
goods;;;;;;;;;;7852;Люмиарт А3 бум. 150 гр. 1 шт Печатная;;;;8.00;21;936;Люмиарт А3 бум. 150 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7852;catalog;Люмиарт А3 бум. 150 гр. 1 шт Печатная;;;8;;;Печатная;raw;;;
goods;;;;;;;;;;7854;Хайкот А3 бум. 180 гр. 1 шт Печатная;;;;6.72;21;936;Хайкот А3 бум. 180 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7854;catalog;Хайкот А3 бум. 180 гр. 1 шт Печатная;;;6.72;;;Печатная;raw;;;
goods;;;;;;;;;;7856;Хайкот А3 бум. 230 гр. 1 шт Печатная;;;;8.74;21;936;Хайкот А3 бум. 230 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7856;catalog;Хайкот А3 бум. 230 гр. 1 шт Печатная;;;8.74;;;Печатная;raw;;;
goods;;;;;;;;;;7858;Хайкот А3 бум. 270 гр. 1 шт Печатная;;;;10.24;21;936;Хайкот А3 бум. 270 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7858;catalog;Хайкот А3 бум. 270 гр. 1 шт Печатная;;;10.24;;;Печатная;raw;;;
goods;;;;;;;;;;7860;Хайкот А3 бум. 300 гр. 1 шт Печатная;;;;10.88;21;936;Хайкот А3 бум. 300 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7860;catalog;Хайкот А3 бум. 300 гр. 1 шт Печатная;;;10.88;;;Печатная;raw;;;
goods;;;;;;;;;;7862;Хайкот А3 бум. 105 гр. 1 шт Печатная;;;;3.20;21;936;Хайкот А3 бум. 105 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7862;catalog;Хайкот А3 бум. 105 гр. 1 шт Печатная;;;3.2;;;Печатная;raw;;;
goods;;;;;;;;;;7864;Хайкот А3 бум. 180 гр. 1 шт Печатная;;;;6.72;21;936;Хайкот А3 бум. 180 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7864;catalog;Хайкот А3 бум. 180 гр. 1 шт Печатная;;;6.72;;;Печатная;raw;;;
goods;;;;;;;;;;7866;Хайкот А3 бум. 230 гр. 1 шт Печатная;;;;8.74;21;936;Хайкот А3 бум. 230 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7866;catalog;Хайкот А3 бум. 230 гр. 1 шт Печатная;;;8.74;;;Печатная;raw;;;
goods;;;;;;;;;;7868;Маджестик А3 бум. Белый мрамор 1 шт Печатная;;;;206.00;21;936;Маджестик А3 бум. Белый мрамор 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7868;catalog;Маджестик А3 бум. Белый мрамор 1 шт Печатная;;;206;;;Печатная;raw;;;
goods;;;;;;;;;;7870;Маджестик А3 бум. Волшебная свеча 1 шт Печатная;;;;206.00;21;936;Маджестик А3 бум. Волшебная свеча 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7870;catalog;Маджестик А3 бум. Волшебная свеча 1 шт Печатная;;;206;;;Печатная;raw;;;
goods;;;;;;;;;;7872;Маджестик А3 бум. Голубой свет 1 шт Печатная;;;;193.50;21;936;Маджестик А3 бум. Голубой свет 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7872;catalog;Маджестик А3 бум. Голубой свет 1 шт Печатная;;;193.5;;;Печатная;raw;;;
goods;;;;;;;;;;7874;Маджестик А3 бум. Сияние золота 1 шт Печатная;;;;206.00;21;936;Маджестик А3 бум. Сияние золота 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7874;catalog;Маджестик А3 бум. Сияние золота 1 шт Печатная;;;206;;;Печатная;raw;;;
goods;;;;;;;;;;7876;Маджестик А3 бум. Розовый лепесток 1 шт Печатная;;;;206.00;21;936;Маджестик А3 бум. Розовый лепесток 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7876;catalog;Маджестик А3 бум. Розовый лепесток 1 шт Печатная;;;206;;;Печатная;raw;;;
goods;;;;;;;;;;7878;Маджестик А3 бум. Красный имперский 1 шт Печатная;;;;272.50;21;936;Маджестик А3 бум. Красный имперский 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7878;catalog;Маджестик А3 бум. Красный имперский 1 шт Печатная;;;272.5;;;Печатная;raw;;;
goods;;;;;;;;;;7880;Коктейль А3 бум. Золотой 1 шт Печатная;;;;123.00;21;936;Коктейль А3 бум. Золотой 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7880;catalog;Коктейль А3 бум. Золотой 1 шт Печатная;;;123;;;Печатная;raw;;;
goods;;;;;;;;;;7882;Коктейль А3 бум. Белый 1 шт Печатная;;;;95.50;21;936;Коктейль А3 бум. Белый 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7882;catalog;Коктейль А3 бум. Белый 1 шт Печатная;;;95.5;;;Печатная;raw;;;
goods;;;;;;;;;;7884;Коктейль А3 бум. Белое золото 1 шт Печатная;;;;95.00;21;936;Коктейль А3 бум. Белое золото 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7884;catalog;Коктейль А3 бум. Белое золото 1 шт Печатная;;;95;;;Печатная;raw;;;
goods;;;;;;;;;;7886;Коктейль А3 бум. Оранжевый 1 шт Печатная;;;;105.00;21;936;Коктейль А3 бум. Оранжевый 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7886;catalog;Коктейль А3 бум. Оранжевый 1 шт Печатная;;;105;;;Печатная;raw;;;
goods;;;;;;;;;;7888;Коктейль А3 бум. Сливовый 1 шт Печатная;;;;105.00;21;936;Коктейль А3 бум. Сливовый 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7888;catalog;Коктейль А3 бум. Сливовый 1 шт Печатная;;;105;;;Печатная;raw;;;
goods;;;;;;;;;;7892;Снегурочка А3 80 гр. 1 шт Печатная;;;;2.24;21;936;Снегурочка А3 80 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7892;catalog;Снегурочка А3 80 гр. 1 шт Печатная;;;2.24;;;Печатная;raw;;;
goods;;;;;;;;;;7894;НЕВИЯ А4 бум. 80 гр. 1 шт Печатная;;;;3.53;21;946;НЕВИЯ А4 бум. 80 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7894;catalog;НЕВИЯ А4 бум. 80 гр. 1 шт Печатная;;;3.53;;;Печатная;raw;;;
goods;;;;;;;;;;7896;НЕВИЯ А4 бум. 120 гр. 1 шт Печатная;;;;6.15;21;946;НЕВИЯ А4 бум. 120 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7896;catalog;НЕВИЯ А4 бум. 120 гр. 1 шт Печатная;;;6.15;;;Печатная;raw;;;
goods;;;;;;;;;;7898;НЕВИЯ А4 бум. 160 гр. 1 шт Печатная;;;;7.84;21;946;НЕВИЯ А4 бум. 160 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7898;catalog;НЕВИЯ А4 бум. 160 гр. 1 шт Печатная;;;7.84;;;Печатная;raw;;;
goods;;;;;;;;;;7900;НЕВИЯ А4 бум. 200 гр. 1 шт Печатная;;;;9.80;21;946;НЕВИЯ А4 бум. 200 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7900;catalog;НЕВИЯ А4 бум. 200 гр. 1 шт Печатная;;;9.8;;;Печатная;raw;;;
goods;;;;;;;;;;7902;НЕВИЯ А4 бум. 250 гр. 1 шт Печатная;;;;8.80;21;946;НЕВИЯ А4 бум. 250 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7902;catalog;НЕВИЯ А4 бум. 250 гр. 1 шт Печатная;;;8.8;;;Печатная;raw;;;
goods;;;;;;;;;;7904;НЕВИЯ А4 бум. 300 гр. 1 шт Печатная;;;;15.60;21;946;НЕВИЯ А4 бум. 300 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7904;catalog;НЕВИЯ А4 бум. 300 гр. 1 шт Печатная;;;15.6;;;Печатная;raw;;;
goods;;;;;;;;;;7906;Хайкот А4 бум. 105 гр. 1 шт Печатная;;;;1.89;21;946;Хайкот А4 бум. 105 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7906;catalog;Хайкот А4 бум. 105 гр. 1 шт Печатная;;;1.89;;;Печатная;raw;;;
goods;;;;;;;;;;7908;Люмиарт А4 бум. 130 гр. 1 шт Печатная;;;;3.00;21;946;Люмиарт А4 бум. 130 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7908;catalog;Люмиарт А4 бум. 130 гр. 1 шт Печатная;;;3;;;Печатная;raw;;;
goods;;;;;;;;;;7910;Люмиарт А4 бум. 150 гр. 1 шт Печатная;;;;4.00;21;946;Люмиарт А4 бум. 150 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7910;catalog;Люмиарт А4 бум. 150 гр. 1 шт Печатная;;;4;;;Печатная;raw;;;
goods;;;;;;;;;;7912;Тачкавер бум. А4 черный 1 шт Печатная;;;;126.00;21;946;Тачкавер бум. А4 черный 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7912;catalog;Тачкавер бум. А4 черный 1 шт Печатная;;;126;;;Печатная;raw;;;
goods;;;;;;;;;;7914;Тачкавер бум. А4 слон.кость 1 шт Печатная;;;;126.00;21;946;Тачкавер бум. А4 слон.кость 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7914;catalog;Тачкавер бум. А4 слон.кость 1 шт Печатная;;;126;;;Печатная;raw;;;
goods;;;;;;;;;;7916;Тачкавер бум. А4 цветной 1 шт Печатная;;;;126.00;21;946;Тачкавер бум. А4 цветной 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7916;catalog;Тачкавер бум. А4 цветной 1 шт Печатная;;;126;;;Печатная;raw;;;
goods;;;;;;;;;;7918;Фольгирование гладкой бумаги А4 от 100 шт 1 шт Печатная;;;;90.00;21;946;Фольгирование гладкой бумаги А4 от 100 шт 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7918;catalog;Фольгирование гладкой бумаги А4 от 100 шт 1 шт Печатная;;;90;;;Печатная;raw;;;
goods;;;;;;;;;;7920;Фольгирование Бумаги Тачкавер А4 от 100 шт 1 шт Печатная;;;;120.00;21;946;Фольгирование Бумаги Тачкавер А4 от 100 шт 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7920;catalog;Фольгирование Бумаги Тачкавер А4 от 100 шт 1 шт Печатная;;;120;;;Печатная;raw;;;
goods;;;;;;;;;;7922;Тачкавер бум. А5 черный 1 шт Печатная;;;;63.00;21;956;Тачкавер бум. А5 черный 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7922;catalog;Тачкавер бум. А5 черный 1 шт Печатная;;;63;;;Печатная;raw;;;
goods;;;;;;;;;;7924;Тачкавер бум. А5 слон.кость 1 шт Печатная;;;;63.00;21;956;Тачкавер бум. А5 слон.кость 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7924;catalog;Тачкавер бум. А5 слон.кость 1 шт Печатная;;;63;;;Печатная;raw;;;
goods;;;;;;;;;;7926;Тачкавер бум. А5 цветной 1 шт Печатная;;;;63.00;21;956;Тачкавер бум. А5 цветной 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7926;catalog;Тачкавер бум. А5 цветной 1 шт Печатная;;;63;;;Печатная;raw;;;
goods;;;;;;;;;;7928;Фольгирование гладкой бумаги А5 от 100 шт 1 шт Печатная;;;;45.00;21;1094;Фольгирование гладкой бумаги А5 от 100 шт 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7928;catalog;Фольгирование гладкой бумаги А5 от 100 шт 1 шт Печатная;;;45;;;Печатная;raw;;;
goods;;;;;;;;;;7930;Фольгирование Бумаги Тачкавер А5 от 100 шт 1 шт Печатная;;;;60.00;21;1094;Фольгирование Бумаги Тачкавер А5 от 100 шт 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7930;catalog;Фольгирование Бумаги Тачкавер А5 от 100 шт 1 шт Печатная;;;60;;;Печатная;raw;;;
goods;;;;;;;;;;7932;Тачкавер бум. А6 черный 1 шт Печатная;;;;31.50;21;962;Тачкавер бум. А6 черный 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7932;catalog;Тачкавер бум. А6 черный 1 шт Печатная;;;31.5;;;Печатная;raw;;;
goods;;;;;;;;;;7934;Тачкавер бум. А6 слон.кость 1 шт Печатная;;;;31.50;21;962;Тачкавер бум. А6 слон.кость 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7934;catalog;Тачкавер бум. А6 слон.кость 1 шт Печатная;;;31.5;;;Печатная;raw;;;
goods;;;;;;;;;;7936;Тачкавер бум. А6 цветной 1 шт Печатная;;;;31.50;21;962;Тачкавер бум. А6 цветной 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;7936;catalog;Тачкавер бум. А6 цветной 1 шт Печатная;;;31.5;;;Печатная;raw;;;
